,Mouse ID,Session ID,Block Trial,Port Streak,Reward Streak,Decision,Switch,Higher p port,Reward
0,harry,06102016_harry,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,harry,06102016_harry,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2,harry,06102016_harry,2.0,2.0,2.0,0.0,0.0,0.0,1.0
3,harry,06102016_harry,3.0,3.0,3.0,0.0,0.0,0.0,1.0
4,harry,06102016_harry,4.0,4.0,4.0,0.0,0.0,0.0,1.0
5,harry,06102016_harry,5.0,5.0,5.0,0.0,0.0,0.0,1.0
6,harry,06102016_harry,6.0,6.0,6.0,1.0,1.0,0.0,1.0
7,harry,06102016_harry,7.0,1.0,7.0,0.0,1.0,0.0,1.0
8,harry,06102016_harry,8.0,1.0,8.0,0.0,0.0,0.0,1.0
9,harry,06102016_harry,9.0,2.0,9.0,0.0,0.0,0.0,1.0
10,harry,06102016_harry,10.0,3.0,10.0,0.0,0.0,0.0,1.0
11,harry,06102016_harry,11.0,4.0,11.0,0.0,0.0,0.0,1.0
12,harry,06102016_harry,12.0,5.0,12.0,0.0,0.0,0.0,1.0
13,harry,06102016_harry,13.0,6.0,13.0,0.0,0.0,0.0,1.0
14,harry,06102016_harry,14.0,7.0,14.0,1.0,1.0,0.0,1.0
15,harry,06102016_harry,15.0,1.0,15.0,0.0,1.0,0.0,1.0
16,harry,06102016_harry,16.0,1.0,16.0,0.0,0.0,0.0,1.0
17,harry,06102016_harry,17.0,2.0,17.0,0.0,0.0,0.0,1.0
18,harry,06102016_harry,18.0,3.0,18.0,0.0,0.0,0.0,1.0
19,harry,06102016_harry,19.0,4.0,19.0,0.0,0.0,0.0,1.0
20,harry,06102016_harry,20.0,5.0,20.0,0.0,0.0,0.0,1.0
21,harry,06102016_harry,21.0,6.0,21.0,0.0,0.0,0.0,1.0
22,harry,06102016_harry,22.0,7.0,22.0,0.0,0.0,0.0,1.0
23,harry,06102016_harry,23.0,8.0,23.0,0.0,0.0,0.0,1.0
24,harry,06102016_harry,24.0,9.0,24.0,0.0,0.0,0.0,1.0
25,harry,06102016_harry,25.0,10.0,25.0,0.0,0.0,0.0,1.0
26,harry,06102016_harry,26.0,11.0,26.0,0.0,0.0,0.0,1.0
27,harry,06102016_harry,27.0,12.0,27.0,0.0,0.0,0.0,1.0
28,harry,06102016_harry,28.0,13.0,28.0,0.0,0.0,0.0,1.0
29,harry,06102016_harry,29.0,14.0,29.0,1.0,1.0,0.0,1.0
30,harry,06102016_harry,30.0,1.0,30.0,0.0,1.0,0.0,1.0
31,harry,06102016_harry,31.0,1.0,31.0,0.0,0.0,0.0,1.0
32,harry,06102016_harry,32.0,2.0,32.0,0.0,0.0,0.0,1.0
33,harry,06102016_harry,33.0,3.0,33.0,1.0,1.0,0.0,1.0
34,harry,06102016_harry,34.0,1.0,34.0,0.0,1.0,0.0,1.0
35,harry,06102016_harry,35.0,1.0,35.0,0.0,0.0,0.0,1.0
36,harry,06102016_harry,36.0,2.0,36.0,0.0,0.0,0.0,1.0
37,harry,06102016_harry,37.0,3.0,37.0,0.0,0.0,0.0,1.0
38,harry,06102016_harry,38.0,4.0,38.0,1.0,1.0,0.0,1.0
39,harry,06102016_harry,39.0,1.0,39.0,0.0,1.0,0.0,1.0
40,harry,06102016_harry,40.0,1.0,40.0,1.0,1.0,0.0,1.0
41,harry,06102016_harry,41.0,1.0,41.0,0.0,1.0,0.0,1.0
42,harry,06102016_harry,42.0,1.0,42.0,0.0,0.0,0.0,1.0
43,harry,06102016_harry,43.0,2.0,43.0,1.0,1.0,0.0,1.0
44,harry,06102016_harry,44.0,1.0,44.0,0.0,1.0,0.0,1.0
45,harry,06102016_harry,45.0,1.0,45.0,1.0,1.0,0.0,1.0
46,harry,06102016_harry,46.0,1.0,46.0,0.0,1.0,0.0,1.0
47,harry,06102016_harry,47.0,1.0,47.0,0.0,0.0,0.0,1.0
48,harry,06102016_harry,48.0,2.0,48.0,0.0,0.0,0.0,1.0
49,harry,06102016_harry,49.0,3.0,49.0,0.0,0.0,0.0,1.0
50,harry,06102016_harry,50.0,4.0,50.0,0.0,0.0,0.0,1.0
51,harry,06102016_harry,51.0,5.0,51.0,0.0,0.0,0.0,1.0
52,harry,06102016_harry,52.0,6.0,52.0,0.0,0.0,0.0,1.0
53,harry,06102016_harry,53.0,7.0,53.0,1.0,1.0,0.0,1.0
54,harry,06102016_harry,54.0,1.0,54.0,0.0,1.0,0.0,1.0
55,harry,06102016_harry,55.0,1.0,55.0,0.0,0.0,0.0,1.0
56,harry,06102016_harry,56.0,2.0,56.0,1.0,1.0,0.0,1.0
57,harry,06102016_harry,57.0,1.0,57.0,0.0,1.0,0.0,1.0
58,harry,06102016_harry,58.0,1.0,58.0,0.0,0.0,0.0,1.0
59,harry,06102016_harry,59.0,2.0,59.0,1.0,1.0,0.0,1.0
60,harry,06102016_harry,60.0,1.0,60.0,0.0,1.0,0.0,1.0
61,harry,06102016_harry,61.0,1.0,61.0,0.0,0.0,0.0,1.0
62,harry,06102016_harry,62.0,2.0,62.0,0.0,0.0,0.0,1.0
63,harry,06102016_harry,63.0,3.0,63.0,0.0,0.0,0.0,1.0
64,harry,06102016_harry,64.0,4.0,64.0,0.0,0.0,0.0,1.0
65,harry,06102016_harry,65.0,5.0,65.0,1.0,1.0,0.0,1.0
66,harry,06102016_harry,66.0,1.0,66.0,0.0,1.0,0.0,1.0
67,harry,06102016_harry,67.0,1.0,67.0,0.0,0.0,0.0,1.0
68,harry,06102016_harry,68.0,2.0,68.0,1.0,1.0,0.0,1.0
69,harry,06102016_harry,69.0,1.0,69.0,0.0,1.0,0.0,1.0
70,harry,06102016_harry,70.0,1.0,70.0,0.0,0.0,0.0,1.0
71,harry,06102016_harry,71.0,2.0,71.0,1.0,1.0,0.0,1.0
72,harry,06102016_harry,72.0,1.0,72.0,0.0,1.0,0.0,1.0
73,harry,06102016_harry,73.0,1.0,73.0,0.0,0.0,0.0,1.0
74,harry,06102016_harry,74.0,2.0,74.0,0.0,0.0,0.0,1.0
75,harry,06102016_harry,75.0,3.0,75.0,0.0,0.0,0.0,1.0
76,harry,06102016_harry,76.0,4.0,76.0,0.0,0.0,0.0,1.0
77,harry,06102016_harry,77.0,5.0,77.0,0.0,0.0,0.0,1.0
78,harry,06102016_harry,78.0,6.0,78.0,0.0,0.0,0.0,1.0
79,harry,06102016_harry,79.0,7.0,79.0,1.0,1.0,0.0,1.0
80,harry,06102016_harry,80.0,1.0,80.0,0.0,1.0,0.0,1.0
81,harry,06102016_harry,81.0,1.0,81.0,0.0,0.0,0.0,1.0
82,harry,06102016_harry,82.0,2.0,82.0,1.0,1.0,0.0,1.0
83,harry,06102016_harry,83.0,1.0,83.0,0.0,1.0,0.0,1.0
84,harry,06102016_harry,84.0,1.0,84.0,0.0,0.0,0.0,1.0
85,harry,06102016_harry,85.0,2.0,85.0,0.0,0.0,0.0,1.0
86,harry,06102016_harry,86.0,3.0,86.0,0.0,0.0,0.0,1.0
87,harry,06102016_harry,87.0,4.0,87.0,0.0,0.0,0.0,1.0
88,harry,06102016_harry,88.0,5.0,88.0,1.0,1.0,0.0,1.0
89,harry,06102016_harry,89.0,1.0,89.0,0.0,1.0,0.0,1.0
90,harry,06102016_harry,90.0,1.0,90.0,0.0,0.0,0.0,1.0
91,harry,06102016_harry,91.0,2.0,91.0,0.0,0.0,0.0,1.0
92,harry,06102016_harry,92.0,3.0,92.0,0.0,0.0,0.0,1.0
93,harry,06102016_harry,93.0,4.0,93.0,0.0,0.0,0.0,1.0
94,harry,06102016_harry,94.0,5.0,94.0,0.0,0.0,0.0,1.0
95,harry,06102016_harry,95.0,6.0,95.0,0.0,0.0,0.0,1.0
96,harry,06102016_harry,96.0,7.0,96.0,0.0,0.0,0.0,1.0
97,harry,06102016_harry,97.0,8.0,97.0,0.0,0.0,0.0,1.0
98,harry,06102016_harry,98.0,9.0,98.0,1.0,1.0,0.0,1.0
99,harry,06102016_harry,99.0,1.0,99.0,0.0,1.0,0.0,1.0
100,harry,06102016_harry,100.0,1.0,100.0,0.0,0.0,0.0,1.0
101,harry,06102016_harry,101.0,2.0,101.0,0.0,0.0,0.0,1.0
102,harry,06102016_harry,102.0,3.0,102.0,1.0,1.0,0.0,1.0
103,harry,06102016_harry,103.0,1.0,103.0,0.0,1.0,0.0,1.0
104,harry,06102016_harry,104.0,1.0,104.0,0.0,0.0,0.0,1.0
105,harry,06102016_harry,105.0,2.0,105.0,0.0,0.0,0.0,1.0
106,harry,06102016_harry,106.0,3.0,106.0,0.0,0.0,0.0,1.0
107,harry,06102016_harry,107.0,4.0,107.0,0.0,0.0,0.0,1.0
108,harry,06102016_harry,108.0,5.0,108.0,1.0,1.0,0.0,1.0
109,harry,06102016_harry,109.0,1.0,109.0,0.0,1.0,0.0,1.0
110,harry,06102016_harry,110.0,1.0,110.0,0.0,0.0,0.0,1.0
111,harry,06102016_harry,111.0,2.0,111.0,1.0,1.0,0.0,1.0
112,harry,06102016_harry,112.0,1.0,112.0,0.0,1.0,0.0,1.0
113,harry,06102016_harry,113.0,1.0,113.0,0.0,0.0,0.0,1.0
114,harry,06102016_harry,114.0,2.0,114.0,1.0,1.0,0.0,1.0
115,harry,06102016_harry,115.0,1.0,115.0,0.0,1.0,0.0,1.0
116,harry,06102016_harry,116.0,1.0,116.0,0.0,0.0,0.0,1.0
117,harry,06102016_harry,117.0,2.0,117.0,0.0,0.0,0.0,1.0
118,harry,06102016_harry,118.0,3.0,118.0,0.0,0.0,0.0,1.0
119,harry,06102016_harry,119.0,4.0,119.0,0.0,0.0,0.0,1.0
120,harry,06102016_harry,120.0,5.0,120.0,0.0,0.0,0.0,1.0
121,harry,06102016_harry,121.0,6.0,121.0,0.0,0.0,0.0,1.0
122,harry,06102016_harry,122.0,7.0,122.0,0.0,0.0,0.0,1.0
123,harry,06102016_harry,123.0,8.0,123.0,0.0,0.0,0.0,1.0
124,harry,06102016_harry,124.0,9.0,124.0,0.0,0.0,0.0,1.0
125,harry,06102016_harry,125.0,10.0,125.0,0.0,0.0,0.0,1.0
126,harry,06102016_harry,126.0,11.0,126.0,0.0,0.0,0.0,1.0
127,harry,06102016_harry,127.0,12.0,127.0,0.0,0.0,0.0,1.0
128,harry,06102016_harry,128.0,13.0,128.0,1.0,1.0,0.0,1.0
129,harry,06102016_harry,129.0,1.0,129.0,0.0,1.0,0.0,1.0
130,harry,06102016_harry,130.0,1.0,130.0,0.0,0.0,0.0,1.0
131,harry,06102016_harry,131.0,2.0,131.0,1.0,1.0,0.0,1.0
132,harry,06102016_harry,132.0,1.0,132.0,0.0,1.0,0.0,1.0
133,harry,06102016_harry,133.0,1.0,133.0,0.0,0.0,0.0,1.0
134,harry,06102016_harry,134.0,2.0,134.0,0.0,0.0,0.0,1.0
135,harry,06102016_harry,135.0,3.0,135.0,0.0,0.0,0.0,1.0
136,harry,06102016_harry,136.0,4.0,136.0,0.0,0.0,0.0,1.0
137,harry,06102016_harry,137.0,5.0,137.0,0.0,0.0,0.0,1.0
138,harry,06102016_harry,138.0,6.0,138.0,0.0,0.0,0.0,1.0
139,harry,06102016_harry,139.0,7.0,139.0,0.0,0.0,0.0,1.0
140,harry,06102016_harry,140.0,8.0,140.0,1.0,1.0,0.0,1.0
141,harry,06102016_harry,141.0,1.0,141.0,0.0,1.0,0.0,1.0
142,harry,06102016_harry,142.0,1.0,142.0,0.0,0.0,0.0,1.0
143,harry,06102016_harry,143.0,2.0,143.0,0.0,0.0,0.0,1.0
144,harry,06102016_harry,144.0,3.0,144.0,0.0,0.0,0.0,1.0
145,harry,06102016_harry,145.0,4.0,145.0,0.0,0.0,0.0,1.0
146,harry,06102016_harry,146.0,5.0,146.0,0.0,0.0,0.0,1.0
147,harry,06102016_harry,147.0,6.0,147.0,0.0,0.0,0.0,1.0
148,harry,06102016_harry,148.0,7.0,148.0,0.0,0.0,0.0,1.0
149,harry,06102016_harry,149.0,8.0,149.0,0.0,0.0,0.0,1.0
150,harry,06102016_harry,150.0,9.0,150.0,0.0,0.0,0.0,1.0
151,harry,06102016_harry,151.0,10.0,151.0,0.0,0.0,0.0,1.0
152,harry,06102016_harry,152.0,11.0,152.0,0.0,0.0,0.0,1.0
153,harry,06102016_harry,153.0,12.0,153.0,0.0,0.0,0.0,1.0
154,harry,06102016_harry,154.0,13.0,154.0,0.0,0.0,0.0,1.0
155,harry,06102016_harry,155.0,14.0,155.0,1.0,1.0,0.0,1.0
156,harry,06102016_harry,156.0,1.0,156.0,0.0,1.0,0.0,1.0
157,harry,06102016_harry,157.0,1.0,157.0,0.0,0.0,0.0,1.0
158,harry,06102016_harry,158.0,2.0,158.0,0.0,0.0,0.0,1.0
159,harry,06102016_harry,159.0,3.0,159.0,0.0,0.0,0.0,1.0
160,harry,06102016_harry,160.0,4.0,160.0,0.0,0.0,0.0,1.0
161,harry,06102016_harry,161.0,5.0,161.0,0.0,0.0,0.0,1.0
162,harry,06102016_harry,162.0,6.0,162.0,0.0,0.0,0.0,1.0
163,harry,06102016_harry,163.0,7.0,163.0,0.0,0.0,0.0,1.0
164,harry,06102016_harry,164.0,8.0,164.0,0.0,0.0,0.0,1.0
165,harry,06102016_harry,165.0,9.0,165.0,0.0,0.0,0.0,1.0
166,harry,06102016_harry,166.0,10.0,166.0,0.0,0.0,0.0,1.0
167,harry,06102016_harry,167.0,11.0,167.0,0.0,0.0,0.0,1.0
168,harry,06102016_harry,168.0,12.0,168.0,0.0,0.0,0.0,1.0
169,harry,06102016_harry,169.0,13.0,169.0,0.0,0.0,0.0,1.0
170,harry,06102016_harry,170.0,14.0,170.0,1.0,1.0,0.0,1.0
171,harry,06102016_harry,171.0,1.0,171.0,0.0,1.0,0.0,1.0
172,harry,06102016_harry,172.0,1.0,172.0,0.0,0.0,0.0,1.0
173,harry,06102016_harry,173.0,2.0,173.0,0.0,0.0,0.0,1.0
174,harry,06102016_harry,174.0,3.0,174.0,0.0,0.0,0.0,1.0
175,harry,06102016_harry,175.0,4.0,175.0,0.0,0.0,0.0,1.0
176,harry,06102016_harry,176.0,5.0,176.0,0.0,0.0,0.0,1.0
177,harry,06102016_harry,177.0,6.0,177.0,0.0,0.0,0.0,1.0
178,harry,06102016_harry,178.0,7.0,178.0,0.0,0.0,0.0,1.0
179,harry,06102016_harry,179.0,8.0,179.0,0.0,0.0,0.0,1.0
180,harry,06102016_harry,180.0,9.0,180.0,0.0,0.0,0.0,1.0
181,harry,06102016_harry,181.0,10.0,181.0,0.0,0.0,0.0,1.0
182,harry,06102016_harry,182.0,11.0,182.0,0.0,0.0,0.0,1.0
183,harry,06102016_harry,183.0,12.0,183.0,0.0,0.0,0.0,1.0
184,harry,06102016_harry,184.0,13.0,184.0,1.0,1.0,0.0,1.0
185,harry,06102016_harry,185.0,1.0,185.0,0.0,1.0,0.0,1.0
186,harry,06102016_harry,186.0,1.0,186.0,0.0,0.0,0.0,1.0
187,harry,06102016_harry,187.0,2.0,187.0,0.0,0.0,0.0,1.0
188,harry,06102016_harry,188.0,3.0,188.0,0.0,0.0,0.0,1.0
189,harry,06102016_harry,189.0,4.0,189.0,0.0,0.0,0.0,1.0
190,harry,06102016_harry,190.0,5.0,190.0,0.0,0.0,0.0,1.0
191,harry,06102016_harry,191.0,6.0,191.0,0.0,0.0,0.0,1.0
192,harry,06102016_harry,192.0,7.0,192.0,1.0,1.0,0.0,1.0
193,harry,06102016_harry,193.0,1.0,193.0,0.0,1.0,0.0,1.0
194,harry,06102016_harry,194.0,1.0,194.0,0.0,0.0,0.0,1.0
195,harry,06102016_harry,195.0,2.0,195.0,0.0,0.0,0.0,1.0
196,harry,06102016_harry,196.0,3.0,196.0,0.0,0.0,0.0,1.0
197,harry,06102016_harry,197.0,4.0,197.0,0.0,0.0,0.0,1.0
