,Mouse ID,Session ID,Block Trial,Port Streak,Reward Streak,Decision,Switch,Higher p port,Reward
0,tom,06282016_tom,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,tom,06282016_tom,1.0,1.0,-1.0,0.0,0.0,0.0,0.0
2,tom,06282016_tom,2.0,2.0,-2.0,1.0,1.0,1.0,1.0
3,tom,06282016_tom,3.0,1.0,1.0,1.0,0.0,1.0,1.0
4,tom,06282016_tom,4.0,2.0,2.0,1.0,0.0,1.0,1.0
5,tom,06282016_tom,5.0,3.0,3.0,0.0,1.0,0.0,0.0
6,tom,06282016_tom,6.0,1.0,-1.0,1.0,1.0,1.0,1.0
7,tom,06282016_tom,7.0,1.0,1.0,1.0,0.0,1.0,1.0
8,tom,06282016_tom,8.0,2.0,2.0,1.0,0.0,1.0,1.0
9,tom,06282016_tom,9.0,3.0,3.0,1.0,0.0,1.0,1.0
10,tom,06282016_tom,10.0,4.0,4.0,1.0,0.0,1.0,1.0
11,tom,06282016_tom,11.0,5.0,5.0,1.0,0.0,1.0,1.0
12,tom,06282016_tom,12.0,6.0,6.0,1.0,0.0,1.0,1.0
13,tom,06282016_tom,13.0,7.0,7.0,0.0,1.0,0.0,0.0
14,tom,06282016_tom,14.0,1.0,-1.0,1.0,1.0,1.0,1.0
15,tom,06282016_tom,15.0,1.0,1.0,1.0,0.0,1.0,1.0
16,tom,06282016_tom,16.0,2.0,2.0,1.0,0.0,1.0,1.0
17,tom,06282016_tom,17.0,3.0,3.0,1.0,0.0,1.0,1.0
18,tom,06282016_tom,18.0,4.0,4.0,1.0,0.0,1.0,1.0
19,tom,06282016_tom,19.0,5.0,5.0,1.0,0.0,1.0,1.0
20,tom,06282016_tom,20.0,6.0,6.0,1.0,0.0,1.0,1.0
21,tom,06282016_tom,21.0,7.0,7.0,1.0,0.0,1.0,1.0
22,tom,06282016_tom,0.0,8.0,8.0,1.0,0.0,0.0,0.0
23,tom,06282016_tom,1.0,9.0,-1.0,1.0,0.0,0.0,0.0
