,Mouse ID,Session ID,Block Trial,Port Streak,Reward Streak,Decision,Switch,Higher p port,Reward
0,sprout,06202016_sprout,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,sprout,06202016_sprout,1.0,1.0,-1.0,1.0,1.0,1.0,1.0
2,sprout,06202016_sprout,2.0,1.0,1.0,1.0,0.0,1.0,1.0
3,sprout,06202016_sprout,3.0,2.0,2.0,1.0,0.0,1.0,1.0
4,sprout,06202016_sprout,4.0,3.0,3.0,1.0,0.0,1.0,1.0
5,sprout,06202016_sprout,5.0,4.0,4.0,1.0,0.0,1.0,1.0
6,sprout,06202016_sprout,6.0,5.0,5.0,0.0,1.0,0.0,0.0
7,sprout,06202016_sprout,7.0,1.0,-1.0,1.0,1.0,1.0,1.0
8,sprout,06202016_sprout,8.0,1.0,1.0,0.0,1.0,0.0,0.0
9,sprout,06202016_sprout,9.0,1.0,-1.0,1.0,1.0,1.0,1.0
10,sprout,06202016_sprout,10.0,1.0,1.0,1.0,0.0,1.0,1.0
11,sprout,06202016_sprout,11.0,2.0,2.0,1.0,0.0,1.0,1.0
12,sprout,06202016_sprout,12.0,3.0,3.0,1.0,0.0,1.0,1.0
13,sprout,06202016_sprout,13.0,4.0,4.0,1.0,0.0,1.0,1.0
14,sprout,06202016_sprout,14.0,5.0,5.0,1.0,0.0,1.0,1.0
15,sprout,06202016_sprout,15.0,6.0,6.0,0.0,1.0,0.0,0.0
16,sprout,06202016_sprout,16.0,1.0,-1.0,1.0,1.0,1.0,1.0
17,sprout,06202016_sprout,17.0,1.0,1.0,1.0,0.0,1.0,1.0
18,sprout,06202016_sprout,18.0,2.0,2.0,1.0,0.0,1.0,1.0
19,sprout,06202016_sprout,19.0,3.0,3.0,1.0,0.0,1.0,1.0
20,sprout,06202016_sprout,20.0,4.0,4.0,0.0,1.0,0.0,0.0
21,sprout,06202016_sprout,21.0,1.0,-1.0,0.0,0.0,0.0,0.0
22,sprout,06202016_sprout,22.0,2.0,-2.0,1.0,1.0,1.0,1.0
23,sprout,06202016_sprout,23.0,1.0,1.0,1.0,0.0,1.0,1.0
24,sprout,06202016_sprout,24.0,2.0,2.0,1.0,0.0,1.0,1.0
25,sprout,06202016_sprout,25.0,3.0,3.0,1.0,0.0,1.0,1.0
26,sprout,06202016_sprout,26.0,4.0,4.0,0.0,1.0,0.0,0.0
27,sprout,06202016_sprout,27.0,1.0,-1.0,1.0,1.0,1.0,1.0
28,sprout,06202016_sprout,28.0,1.0,1.0,1.0,0.0,1.0,1.0
29,sprout,06202016_sprout,29.0,2.0,2.0,1.0,0.0,1.0,1.0
30,sprout,06202016_sprout,30.0,3.0,3.0,1.0,0.0,1.0,1.0
31,sprout,06202016_sprout,31.0,4.0,4.0,0.0,1.0,0.0,0.0
32,sprout,06202016_sprout,32.0,1.0,-1.0,1.0,1.0,1.0,1.0
33,sprout,06202016_sprout,33.0,1.0,1.0,1.0,0.0,1.0,1.0
34,sprout,06202016_sprout,34.0,2.0,2.0,1.0,0.0,1.0,1.0
35,sprout,06202016_sprout,35.0,3.0,3.0,1.0,0.0,1.0,1.0
36,sprout,06202016_sprout,36.0,4.0,4.0,0.0,1.0,0.0,0.0
37,sprout,06202016_sprout,37.0,1.0,-1.0,0.0,0.0,0.0,0.0
38,sprout,06202016_sprout,38.0,2.0,-2.0,1.0,1.0,1.0,1.0
39,sprout,06202016_sprout,39.0,1.0,1.0,1.0,0.0,1.0,1.0
40,sprout,06202016_sprout,0.0,2.0,2.0,1.0,0.0,0.0,0.0
41,sprout,06202016_sprout,1.0,3.0,-1.0,1.0,0.0,0.0,0.0
42,sprout,06202016_sprout,2.0,4.0,-2.0,1.0,0.0,0.0,0.0
43,sprout,06202016_sprout,3.0,5.0,-3.0,0.0,1.0,1.0,1.0
44,sprout,06202016_sprout,4.0,1.0,1.0,1.0,1.0,0.0,0.0
45,sprout,06202016_sprout,5.0,1.0,-1.0,0.0,1.0,1.0,1.0
46,sprout,06202016_sprout,6.0,1.0,1.0,1.0,1.0,0.0,0.0
47,sprout,06202016_sprout,7.0,1.0,-1.0,1.0,0.0,0.0,0.0
48,sprout,06202016_sprout,8.0,2.0,-2.0,1.0,0.0,0.0,0.0
49,sprout,06202016_sprout,9.0,3.0,-3.0,1.0,0.0,0.0,0.0
50,sprout,06202016_sprout,10.0,4.0,-4.0,1.0,0.0,0.0,0.0
51,sprout,06202016_sprout,11.0,5.0,-5.0,1.0,0.0,0.0,0.0
52,sprout,06202016_sprout,12.0,6.0,-6.0,1.0,0.0,0.0,0.0
53,sprout,06202016_sprout,13.0,7.0,-7.0,1.0,0.0,0.0,0.0
54,sprout,06202016_sprout,14.0,8.0,-8.0,0.0,1.0,1.0,1.0
55,sprout,06202016_sprout,15.0,1.0,1.0,0.0,0.0,1.0,1.0
56,sprout,06202016_sprout,16.0,2.0,2.0,0.0,0.0,1.0,1.0
57,sprout,06202016_sprout,17.0,3.0,3.0,1.0,1.0,0.0,0.0
58,sprout,06202016_sprout,18.0,1.0,-1.0,1.0,0.0,0.0,0.0
59,sprout,06202016_sprout,19.0,2.0,-2.0,1.0,0.0,0.0,0.0
60,sprout,06202016_sprout,20.0,3.0,-3.0,0.0,1.0,1.0,1.0
61,sprout,06202016_sprout,21.0,1.0,1.0,0.0,0.0,1.0,1.0
62,sprout,06202016_sprout,22.0,2.0,2.0,0.0,0.0,1.0,1.0
63,sprout,06202016_sprout,23.0,3.0,3.0,0.0,0.0,1.0,1.0
64,sprout,06202016_sprout,24.0,4.0,4.0,1.0,1.0,0.0,0.0
65,sprout,06202016_sprout,25.0,1.0,-1.0,1.0,0.0,0.0,0.0
66,sprout,06202016_sprout,26.0,2.0,-2.0,1.0,0.0,0.0,0.0
67,sprout,06202016_sprout,27.0,3.0,-3.0,1.0,0.0,0.0,0.0
68,sprout,06202016_sprout,28.0,4.0,-4.0,0.0,1.0,1.0,1.0
69,sprout,06202016_sprout,29.0,1.0,1.0,0.0,0.0,1.0,1.0
70,sprout,06202016_sprout,30.0,2.0,2.0,0.0,0.0,1.0,1.0
71,sprout,06202016_sprout,31.0,3.0,3.0,1.0,1.0,0.0,0.0
72,sprout,06202016_sprout,32.0,1.0,-1.0,1.0,0.0,0.0,0.0
73,sprout,06202016_sprout,33.0,2.0,-2.0,1.0,0.0,0.0,0.0
74,sprout,06202016_sprout,34.0,3.0,-3.0,0.0,1.0,1.0,1.0
75,sprout,06202016_sprout,35.0,1.0,1.0,1.0,1.0,0.0,0.0
76,sprout,06202016_sprout,36.0,1.0,-1.0,1.0,0.0,0.0,0.0
77,sprout,06202016_sprout,37.0,2.0,-2.0,1.0,0.0,0.0,0.0
78,sprout,06202016_sprout,38.0,3.0,-3.0,1.0,0.0,0.0,0.0
79,sprout,06202016_sprout,39.0,4.0,-4.0,0.0,1.0,1.0,1.0
80,sprout,06202016_sprout,40.0,1.0,1.0,0.0,0.0,1.0,1.0
81,sprout,06202016_sprout,41.0,2.0,2.0,1.0,1.0,0.0,0.0
82,sprout,06202016_sprout,42.0,1.0,-1.0,0.0,1.0,1.0,1.0
83,sprout,06202016_sprout,43.0,1.0,1.0,0.0,0.0,1.0,1.0
84,sprout,06202016_sprout,44.0,2.0,2.0,0.0,0.0,1.0,1.0
85,sprout,06202016_sprout,45.0,3.0,3.0,0.0,0.0,1.0,1.0
86,sprout,06202016_sprout,46.0,4.0,4.0,1.0,1.0,0.0,0.0
87,sprout,06202016_sprout,47.0,1.0,-1.0,0.0,1.0,1.0,1.0
88,sprout,06202016_sprout,48.0,1.0,1.0,1.0,1.0,0.0,0.0
89,sprout,06202016_sprout,49.0,1.0,-1.0,1.0,0.0,0.0,0.0
90,sprout,06202016_sprout,50.0,2.0,-2.0,0.0,1.0,1.0,1.0
91,sprout,06202016_sprout,51.0,1.0,1.0,1.0,1.0,0.0,0.0
92,sprout,06202016_sprout,52.0,1.0,-1.0,0.0,1.0,1.0,1.0
93,sprout,06202016_sprout,53.0,1.0,1.0,1.0,1.0,0.0,0.0
