,Mouse ID,Session ID,Block Trial,Port Streak,Reward Streak,Decision,Switch,Higher p port,Reward
0,harry,06212016_harry,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,harry,06212016_harry,1.0,1.0,-1.0,1.0,1.0,1.0,1.0
2,harry,06212016_harry,2.0,1.0,1.0,1.0,0.0,1.0,1.0
3,harry,06212016_harry,3.0,2.0,2.0,1.0,0.0,1.0,1.0
4,harry,06212016_harry,4.0,3.0,3.0,1.0,0.0,1.0,1.0
5,harry,06212016_harry,5.0,4.0,4.0,1.0,0.0,1.0,1.0
6,harry,06212016_harry,6.0,5.0,5.0,1.0,0.0,1.0,1.0
7,harry,06212016_harry,7.0,6.0,6.0,1.0,0.0,1.0,1.0
8,harry,06212016_harry,8.0,7.0,7.0,1.0,0.0,1.0,1.0
9,harry,06212016_harry,9.0,8.0,8.0,1.0,0.0,1.0,1.0
10,harry,06212016_harry,10.0,9.0,9.0,1.0,0.0,1.0,1.0
11,harry,06212016_harry,11.0,10.0,10.0,1.0,0.0,1.0,1.0
12,harry,06212016_harry,12.0,11.0,11.0,1.0,0.0,1.0,1.0
13,harry,06212016_harry,13.0,12.0,12.0,1.0,0.0,1.0,1.0
14,harry,06212016_harry,14.0,13.0,13.0,1.0,0.0,1.0,1.0
15,harry,06212016_harry,15.0,14.0,14.0,1.0,0.0,1.0,1.0
16,harry,06212016_harry,0.0,15.0,15.0,1.0,0.0,0.0,0.0
17,harry,06212016_harry,1.0,16.0,-1.0,1.0,0.0,0.0,0.0
18,harry,06212016_harry,2.0,17.0,-2.0,1.0,0.0,0.0,0.0
19,harry,06212016_harry,3.0,18.0,-3.0,1.0,0.0,0.0,0.0
20,harry,06212016_harry,4.0,19.0,-4.0,1.0,0.0,0.0,0.0
21,harry,06212016_harry,5.0,20.0,-5.0,1.0,0.0,0.0,0.0
22,harry,06212016_harry,6.0,21.0,-6.0,1.0,0.0,0.0,0.0
23,harry,06212016_harry,7.0,22.0,-7.0,1.0,0.0,0.0,0.0
24,harry,06212016_harry,8.0,23.0,-8.0,0.0,1.0,1.0,1.0
25,harry,06212016_harry,9.0,1.0,1.0,0.0,0.0,1.0,1.0
26,harry,06212016_harry,10.0,2.0,2.0,0.0,0.0,1.0,1.0
27,harry,06212016_harry,11.0,3.0,3.0,0.0,0.0,1.0,1.0
28,harry,06212016_harry,12.0,4.0,4.0,0.0,0.0,1.0,1.0
29,harry,06212016_harry,13.0,5.0,5.0,0.0,0.0,1.0,1.0
30,harry,06212016_harry,14.0,6.0,6.0,0.0,0.0,1.0,1.0
31,harry,06212016_harry,15.0,7.0,7.0,0.0,0.0,1.0,1.0
32,harry,06212016_harry,16.0,8.0,8.0,0.0,0.0,1.0,1.0
33,harry,06212016_harry,17.0,9.0,9.0,0.0,0.0,1.0,1.0
34,harry,06212016_harry,18.0,10.0,10.0,0.0,0.0,1.0,1.0
35,harry,06212016_harry,19.0,11.0,11.0,0.0,0.0,1.0,1.0
36,harry,06212016_harry,20.0,12.0,12.0,0.0,0.0,1.0,1.0
37,harry,06212016_harry,21.0,13.0,13.0,0.0,0.0,1.0,1.0
38,harry,06212016_harry,22.0,14.0,14.0,0.0,0.0,1.0,1.0
39,harry,06212016_harry,0.0,15.0,15.0,0.0,0.0,0.0,0.0
40,harry,06212016_harry,1.0,16.0,-1.0,0.0,0.0,0.0,0.0
41,harry,06212016_harry,2.0,17.0,-2.0,1.0,1.0,1.0,1.0
42,harry,06212016_harry,3.0,1.0,1.0,1.0,0.0,1.0,1.0
43,harry,06212016_harry,4.0,2.0,2.0,1.0,0.0,1.0,1.0
44,harry,06212016_harry,5.0,3.0,3.0,1.0,0.0,1.0,1.0
45,harry,06212016_harry,6.0,4.0,4.0,1.0,0.0,1.0,1.0
