,Mouse ID,Session ID,Block Trial,Port Streak,Reward Streak,Decision,Switch,Higher p port,Reward
0,volde,06062016_volde,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,volde,06062016_volde,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2,volde,06062016_volde,2.0,2.0,2.0,0.0,0.0,0.0,1.0
3,volde,06062016_volde,3.0,3.0,3.0,0.0,0.0,0.0,1.0
4,volde,06062016_volde,4.0,4.0,4.0,0.0,0.0,0.0,1.0
5,volde,06062016_volde,5.0,5.0,5.0,0.0,0.0,0.0,1.0
6,volde,06062016_volde,6.0,6.0,6.0,0.0,0.0,0.0,1.0
7,volde,06062016_volde,7.0,7.0,7.0,0.0,0.0,0.0,1.0
8,volde,06062016_volde,8.0,8.0,8.0,0.0,0.0,0.0,1.0
9,volde,06062016_volde,9.0,9.0,9.0,0.0,0.0,0.0,1.0
10,volde,06062016_volde,10.0,10.0,10.0,0.0,0.0,0.0,1.0
11,volde,06062016_volde,11.0,11.0,11.0,1.0,1.0,0.0,1.0
