,Mouse ID,Session ID,Block Trial,Port Streak,Reward Streak,Decision,Switch,Higher p port,Reward
0,dumble,06092016_dumble,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,dumble,06092016_dumble,1.0,1.0,-1.0,0.0,0.0,0.0,0.0
2,dumble,06092016_dumble,2.0,2.0,-2.0,0.0,0.0,0.0,0.0
3,dumble,06092016_dumble,3.0,3.0,-3.0,0.0,0.0,0.0,0.0
4,dumble,06092016_dumble,4.0,4.0,-4.0,0.0,0.0,0.0,0.0
5,dumble,06092016_dumble,5.0,5.0,-5.0,0.0,0.0,0.0,0.0
6,dumble,06092016_dumble,6.0,6.0,-6.0,0.0,0.0,0.0,0.0
7,dumble,06092016_dumble,7.0,7.0,-7.0,1.0,1.0,1.0,1.0
8,dumble,06092016_dumble,8.0,1.0,1.0,1.0,0.0,1.0,1.0
9,dumble,06092016_dumble,9.0,2.0,2.0,0.0,1.0,0.0,0.0
10,dumble,06092016_dumble,10.0,1.0,-1.0,0.0,0.0,0.0,0.0
11,dumble,06092016_dumble,11.0,2.0,-2.0,0.0,0.0,0.0,0.0
12,dumble,06092016_dumble,12.0,3.0,-3.0,0.0,0.0,0.0,0.0
13,dumble,06092016_dumble,13.0,4.0,-4.0,1.0,1.0,1.0,1.0
14,dumble,06092016_dumble,14.0,1.0,1.0,0.0,1.0,0.0,0.0
15,dumble,06092016_dumble,15.0,1.0,-1.0,1.0,1.0,1.0,1.0
16,dumble,06092016_dumble,16.0,1.0,1.0,0.0,1.0,0.0,0.0
17,dumble,06092016_dumble,17.0,1.0,-1.0,1.0,1.0,1.0,1.0
18,dumble,06092016_dumble,18.0,1.0,1.0,0.0,1.0,0.0,0.0
19,dumble,06092016_dumble,19.0,1.0,-1.0,1.0,1.0,1.0,1.0
20,dumble,06092016_dumble,20.0,1.0,1.0,0.0,1.0,0.0,0.0
21,dumble,06092016_dumble,21.0,1.0,-1.0,1.0,1.0,1.0,1.0
22,dumble,06092016_dumble,22.0,1.0,1.0,0.0,1.0,0.0,0.0
23,dumble,06092016_dumble,23.0,1.0,-1.0,1.0,1.0,1.0,1.0
24,dumble,06092016_dumble,24.0,1.0,1.0,0.0,1.0,0.0,0.0
25,dumble,06092016_dumble,25.0,1.0,-1.0,0.0,0.0,0.0,0.0
26,dumble,06092016_dumble,26.0,2.0,-2.0,1.0,1.0,1.0,1.0
27,dumble,06092016_dumble,27.0,1.0,1.0,0.0,1.0,0.0,0.0
28,dumble,06092016_dumble,28.0,1.0,-1.0,1.0,1.0,1.0,1.0
29,dumble,06092016_dumble,29.0,1.0,1.0,0.0,1.0,0.0,0.0
30,dumble,06092016_dumble,30.0,1.0,-1.0,1.0,1.0,1.0,1.0
31,dumble,06092016_dumble,31.0,1.0,1.0,0.0,1.0,0.0,0.0
32,dumble,06092016_dumble,32.0,1.0,-1.0,1.0,1.0,1.0,1.0
33,dumble,06092016_dumble,33.0,1.0,1.0,0.0,1.0,0.0,0.0
34,dumble,06092016_dumble,34.0,1.0,-1.0,0.0,0.0,0.0,0.0
35,dumble,06092016_dumble,35.0,2.0,-2.0,1.0,1.0,1.0,1.0
36,dumble,06092016_dumble,36.0,1.0,1.0,0.0,1.0,0.0,0.0
37,dumble,06092016_dumble,37.0,1.0,-1.0,0.0,0.0,0.0,0.0
38,dumble,06092016_dumble,38.0,2.0,-2.0,0.0,0.0,0.0,0.0
39,dumble,06092016_dumble,39.0,3.0,-3.0,1.0,1.0,1.0,1.0
40,dumble,06092016_dumble,40.0,1.0,1.0,0.0,1.0,0.0,0.0
41,dumble,06092016_dumble,41.0,1.0,-1.0,0.0,0.0,0.0,0.0
42,dumble,06092016_dumble,42.0,2.0,-2.0,1.0,1.0,1.0,1.0
43,dumble,06092016_dumble,43.0,1.0,1.0,0.0,1.0,0.0,0.0
44,dumble,06092016_dumble,44.0,1.0,-1.0,1.0,1.0,1.0,1.0
45,dumble,06092016_dumble,45.0,1.0,1.0,1.0,0.0,1.0,1.0
46,dumble,06092016_dumble,46.0,2.0,2.0,0.0,1.0,0.0,0.0
47,dumble,06092016_dumble,47.0,1.0,-1.0,1.0,1.0,1.0,1.0
48,dumble,06092016_dumble,48.0,1.0,1.0,0.0,1.0,0.0,0.0
49,dumble,06092016_dumble,49.0,1.0,-1.0,0.0,0.0,0.0,0.0
50,dumble,06092016_dumble,50.0,2.0,-2.0,1.0,1.0,1.0,1.0
51,dumble,06092016_dumble,51.0,1.0,1.0,1.0,0.0,1.0,1.0
52,dumble,06092016_dumble,52.0,2.0,2.0,1.0,0.0,1.0,1.0
53,dumble,06092016_dumble,53.0,3.0,3.0,0.0,1.0,0.0,0.0
54,dumble,06092016_dumble,54.0,1.0,-1.0,0.0,0.0,0.0,0.0
55,dumble,06092016_dumble,55.0,2.0,-2.0,1.0,1.0,1.0,1.0
56,dumble,06092016_dumble,56.0,1.0,1.0,0.0,1.0,0.0,0.0
57,dumble,06092016_dumble,57.0,1.0,-1.0,1.0,1.0,1.0,1.0
58,dumble,06092016_dumble,58.0,1.0,1.0,1.0,0.0,1.0,1.0
59,dumble,06092016_dumble,59.0,2.0,2.0,1.0,0.0,1.0,1.0
60,dumble,06092016_dumble,60.0,3.0,3.0,1.0,0.0,1.0,1.0
61,dumble,06092016_dumble,61.0,4.0,4.0,0.0,1.0,0.0,0.0
62,dumble,06092016_dumble,62.0,1.0,-1.0,1.0,1.0,1.0,1.0
63,dumble,06092016_dumble,63.0,1.0,1.0,0.0,1.0,0.0,0.0
64,dumble,06092016_dumble,64.0,1.0,-1.0,1.0,1.0,1.0,1.0
65,dumble,06092016_dumble,65.0,1.0,1.0,0.0,1.0,0.0,0.0
66,dumble,06092016_dumble,66.0,1.0,-1.0,1.0,1.0,1.0,1.0
67,dumble,06092016_dumble,67.0,1.0,1.0,1.0,0.0,1.0,1.0
68,dumble,06092016_dumble,68.0,2.0,2.0,1.0,0.0,1.0,1.0
69,dumble,06092016_dumble,69.0,3.0,3.0,0.0,1.0,0.0,0.0
70,dumble,06092016_dumble,70.0,1.0,-1.0,1.0,1.0,1.0,1.0
71,dumble,06092016_dumble,71.0,1.0,1.0,0.0,1.0,0.0,0.0
72,dumble,06092016_dumble,72.0,1.0,-1.0,0.0,0.0,0.0,0.0
73,dumble,06092016_dumble,73.0,2.0,-2.0,0.0,0.0,0.0,0.0
74,dumble,06092016_dumble,74.0,3.0,-3.0,1.0,1.0,1.0,1.0
75,dumble,06092016_dumble,75.0,1.0,1.0,1.0,0.0,1.0,1.0
76,dumble,06092016_dumble,76.0,2.0,2.0,1.0,0.0,1.0,1.0
77,dumble,06092016_dumble,77.0,3.0,3.0,0.0,1.0,0.0,0.0
78,dumble,06092016_dumble,78.0,1.0,-1.0,1.0,1.0,1.0,1.0
79,dumble,06092016_dumble,79.0,1.0,1.0,0.0,1.0,0.0,0.0
80,dumble,06092016_dumble,80.0,1.0,-1.0,1.0,1.0,1.0,1.0
81,dumble,06092016_dumble,81.0,1.0,1.0,1.0,0.0,1.0,1.0
82,dumble,06092016_dumble,82.0,2.0,2.0,0.0,1.0,0.0,0.0
83,dumble,06092016_dumble,83.0,1.0,-1.0,0.0,0.0,0.0,0.0
84,dumble,06092016_dumble,84.0,2.0,-2.0,1.0,1.0,1.0,1.0
85,dumble,06092016_dumble,85.0,1.0,1.0,0.0,1.0,0.0,0.0
86,dumble,06092016_dumble,86.0,1.0,-1.0,1.0,1.0,1.0,1.0
87,dumble,06092016_dumble,87.0,1.0,1.0,1.0,0.0,1.0,1.0
88,dumble,06092016_dumble,88.0,2.0,2.0,1.0,0.0,1.0,1.0
89,dumble,06092016_dumble,89.0,3.0,3.0,0.0,1.0,0.0,0.0
90,dumble,06092016_dumble,90.0,1.0,-1.0,1.0,1.0,1.0,1.0
91,dumble,06092016_dumble,91.0,1.0,1.0,1.0,0.0,1.0,1.0
92,dumble,06092016_dumble,92.0,2.0,2.0,0.0,1.0,0.0,0.0
93,dumble,06092016_dumble,93.0,1.0,-1.0,1.0,1.0,1.0,1.0
94,dumble,06092016_dumble,94.0,1.0,1.0,1.0,0.0,1.0,1.0
95,dumble,06092016_dumble,95.0,2.0,2.0,0.0,1.0,0.0,0.0
96,dumble,06092016_dumble,96.0,1.0,-1.0,0.0,0.0,0.0,0.0
97,dumble,06092016_dumble,97.0,2.0,-2.0,1.0,1.0,1.0,1.0
98,dumble,06092016_dumble,98.0,1.0,1.0,1.0,0.0,1.0,1.0
99,dumble,06092016_dumble,99.0,2.0,2.0,1.0,0.0,1.0,1.0
100,dumble,06092016_dumble,100.0,3.0,3.0,0.0,1.0,0.0,0.0
101,dumble,06092016_dumble,101.0,1.0,-1.0,1.0,1.0,1.0,1.0
102,dumble,06092016_dumble,0.0,1.0,1.0,1.0,0.0,0.0,0.0
103,dumble,06092016_dumble,1.0,2.0,-1.0,0.0,1.0,1.0,1.0
104,dumble,06092016_dumble,2.0,1.0,1.0,1.0,1.0,0.0,0.0
105,dumble,06092016_dumble,3.0,1.0,-1.0,0.0,1.0,1.0,1.0
106,dumble,06092016_dumble,4.0,1.0,1.0,1.0,1.0,0.0,0.0
107,dumble,06092016_dumble,5.0,1.0,-1.0,0.0,1.0,1.0,1.0
108,dumble,06092016_dumble,6.0,1.0,1.0,0.0,0.0,1.0,1.0
109,dumble,06092016_dumble,7.0,2.0,2.0,1.0,1.0,0.0,0.0
110,dumble,06092016_dumble,8.0,1.0,-1.0,1.0,0.0,0.0,0.0
111,dumble,06092016_dumble,9.0,2.0,-2.0,1.0,0.0,0.0,0.0
112,dumble,06092016_dumble,10.0,3.0,-3.0,0.0,1.0,1.0,1.0
113,dumble,06092016_dumble,11.0,1.0,1.0,1.0,1.0,0.0,0.0
114,dumble,06092016_dumble,12.0,1.0,-1.0,0.0,1.0,1.0,1.0
115,dumble,06092016_dumble,13.0,1.0,1.0,1.0,1.0,0.0,0.0
116,dumble,06092016_dumble,14.0,1.0,-1.0,1.0,0.0,0.0,0.0
117,dumble,06092016_dumble,15.0,2.0,-2.0,1.0,0.0,0.0,0.0
118,dumble,06092016_dumble,16.0,3.0,-3.0,0.0,1.0,1.0,1.0
119,dumble,06092016_dumble,17.0,1.0,1.0,1.0,1.0,0.0,0.0
120,dumble,06092016_dumble,18.0,1.0,-1.0,0.0,1.0,1.0,1.0
121,dumble,06092016_dumble,19.0,1.0,1.0,1.0,1.0,0.0,0.0
122,dumble,06092016_dumble,20.0,1.0,-1.0,0.0,1.0,1.0,1.0
123,dumble,06092016_dumble,21.0,1.0,1.0,1.0,1.0,0.0,0.0
124,dumble,06092016_dumble,22.0,1.0,-1.0,0.0,1.0,1.0,1.0
125,dumble,06092016_dumble,23.0,1.0,1.0,1.0,1.0,0.0,0.0
126,dumble,06092016_dumble,24.0,1.0,-1.0,0.0,1.0,1.0,1.0
127,dumble,06092016_dumble,25.0,1.0,1.0,1.0,1.0,0.0,0.0
128,dumble,06092016_dumble,26.0,1.0,-1.0,0.0,1.0,1.0,1.0
129,dumble,06092016_dumble,27.0,1.0,1.0,0.0,0.0,1.0,1.0
130,dumble,06092016_dumble,28.0,2.0,2.0,0.0,0.0,1.0,1.0
131,dumble,06092016_dumble,29.0,3.0,3.0,0.0,0.0,1.0,1.0
132,dumble,06092016_dumble,30.0,4.0,4.0,0.0,0.0,1.0,1.0
133,dumble,06092016_dumble,31.0,5.0,5.0,0.0,0.0,1.0,1.0
134,dumble,06092016_dumble,32.0,6.0,6.0,0.0,0.0,1.0,1.0
135,dumble,06092016_dumble,33.0,7.0,7.0,0.0,0.0,1.0,1.0
136,dumble,06092016_dumble,34.0,8.0,8.0,1.0,1.0,0.0,0.0
137,dumble,06092016_dumble,35.0,1.0,-1.0,0.0,1.0,1.0,1.0
138,dumble,06092016_dumble,36.0,1.0,1.0,1.0,1.0,0.0,0.0
139,dumble,06092016_dumble,37.0,1.0,-1.0,0.0,1.0,1.0,1.0
140,dumble,06092016_dumble,38.0,1.0,1.0,0.0,0.0,1.0,1.0
141,dumble,06092016_dumble,39.0,2.0,2.0,0.0,0.0,1.0,1.0
