,Mouse ID,Session ID,Block Trial,Port Streak,Reward Streak,Decision,Switch,Higher p port,Reward
0,K4,12162016_K4,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1,K4,12162016_K4,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2,K4,12162016_K4,2.0,1.0,-1.0,1.0,0.0,0.0,0.0
3,K4,12162016_K4,3.0,2.0,-2.0,0.0,1.0,1.0,1.0
4,K4,12162016_K4,4.0,1.0,1.0,1.0,1.0,0.0,0.0
5,K4,12162016_K4,5.0,1.0,-1.0,0.0,1.0,1.0,1.0
6,K4,12162016_K4,6.0,1.0,1.0,1.0,1.0,0.0,0.0
7,K4,12162016_K4,7.0,1.0,-1.0,1.0,0.0,0.0,0.0
8,K4,12162016_K4,8.0,2.0,-2.0,1.0,0.0,0.0,0.0
9,K4,12162016_K4,9.0,3.0,-3.0,1.0,0.0,0.0,0.0
10,K4,12162016_K4,10.0,4.0,-4.0,1.0,0.0,0.0,0.0
11,K4,12162016_K4,11.0,5.0,-5.0,1.0,0.0,0.0,0.0
12,K4,12162016_K4,12.0,6.0,-6.0,0.0,1.0,1.0,1.0
13,K4,12162016_K4,13.0,1.0,1.0,1.0,1.0,0.0,0.0
14,K4,12162016_K4,14.0,1.0,-1.0,0.0,1.0,1.0,1.0
15,K4,12162016_K4,15.0,1.0,1.0,1.0,1.0,0.0,0.0
16,K4,12162016_K4,16.0,1.0,-1.0,0.0,1.0,1.0,1.0
17,K4,12162016_K4,17.0,1.0,1.0,1.0,1.0,0.0,0.0
18,K4,12162016_K4,18.0,1.0,-1.0,0.0,1.0,1.0,1.0
19,K4,12162016_K4,19.0,1.0,1.0,1.0,1.0,0.0,0.0
20,K4,12162016_K4,20.0,1.0,-1.0,0.0,1.0,1.0,1.0
21,K4,12162016_K4,21.0,1.0,1.0,1.0,1.0,0.0,0.0
22,K4,12162016_K4,22.0,1.0,-1.0,0.0,1.0,1.0,1.0
23,K4,12162016_K4,23.0,1.0,1.0,1.0,1.0,0.0,0.0
24,K4,12162016_K4,24.0,1.0,-1.0,1.0,0.0,0.0,0.0
25,K4,12162016_K4,25.0,2.0,-2.0,0.0,1.0,1.0,1.0
26,K4,12162016_K4,26.0,1.0,1.0,1.0,1.0,0.0,0.0
27,K4,12162016_K4,27.0,1.0,-1.0,1.0,0.0,0.0,0.0
28,K4,12162016_K4,28.0,2.0,-2.0,0.0,1.0,1.0,1.0
29,K4,12162016_K4,29.0,1.0,1.0,1.0,1.0,0.0,0.0
30,K4,12162016_K4,30.0,1.0,-1.0,1.0,0.0,0.0,0.0
31,K4,12162016_K4,31.0,2.0,-2.0,0.0,1.0,1.0,1.0
32,K4,12162016_K4,32.0,1.0,1.0,1.0,1.0,0.0,0.0
33,K4,12162016_K4,33.0,1.0,-1.0,1.0,0.0,0.0,0.0
34,K4,12162016_K4,34.0,2.0,-2.0,0.0,1.0,1.0,1.0
35,K4,12162016_K4,35.0,1.0,1.0,1.0,1.0,0.0,0.0
36,K4,12162016_K4,36.0,1.0,-1.0,0.0,1.0,1.0,1.0
37,K4,12162016_K4,37.0,1.0,1.0,1.0,1.0,0.0,0.0
38,K4,12162016_K4,38.0,1.0,-1.0,1.0,0.0,0.0,0.0
39,K4,12162016_K4,39.0,2.0,-2.0,0.0,1.0,1.0,1.0
40,K4,12162016_K4,40.0,1.0,1.0,1.0,1.0,0.0,0.0
41,K4,12162016_K4,41.0,1.0,-1.0,0.0,1.0,1.0,1.0
42,K4,12162016_K4,42.0,1.0,1.0,0.0,0.0,1.0,1.0
43,K4,12162016_K4,43.0,2.0,2.0,1.0,1.0,0.0,0.0
44,K4,12162016_K4,44.0,1.0,-1.0,1.0,0.0,0.0,0.0
45,K4,12162016_K4,45.0,2.0,-2.0,0.0,1.0,1.0,1.0
46,K4,12162016_K4,46.0,1.0,1.0,1.0,1.0,0.0,0.0
47,K4,12162016_K4,47.0,1.0,-1.0,0.0,1.0,1.0,1.0
48,K4,12162016_K4,48.0,1.0,1.0,1.0,1.0,0.0,0.0
49,K4,12162016_K4,49.0,1.0,-1.0,0.0,1.0,1.0,1.0
50,K4,12162016_K4,50.0,1.0,1.0,1.0,1.0,0.0,0.0
51,K4,12162016_K4,51.0,1.0,-1.0,0.0,1.0,1.0,1.0
52,K4,12162016_K4,52.0,1.0,1.0,1.0,1.0,0.0,0.0
53,K4,12162016_K4,53.0,1.0,-1.0,1.0,0.0,0.0,0.0
54,K4,12162016_K4,54.0,2.0,-2.0,1.0,0.0,0.0,0.0
55,K4,12162016_K4,55.0,3.0,-3.0,1.0,0.0,0.0,0.0
56,K4,12162016_K4,56.0,4.0,-4.0,1.0,0.0,0.0,0.0
57,K4,12162016_K4,57.0,5.0,-5.0,0.0,1.0,1.0,1.0
58,K4,12162016_K4,58.0,1.0,1.0,1.0,1.0,0.0,0.0
59,K4,12162016_K4,59.0,1.0,-1.0,1.0,0.0,0.0,0.0
60,K4,12162016_K4,60.0,2.0,-2.0,0.0,1.0,1.0,1.0
61,K4,12162016_K4,61.0,1.0,1.0,1.0,1.0,0.0,0.0
62,K4,12162016_K4,62.0,1.0,-1.0,1.0,0.0,0.0,0.0
63,K4,12162016_K4,63.0,2.0,-2.0,1.0,0.0,0.0,0.0
64,K4,12162016_K4,64.0,3.0,-3.0,0.0,1.0,1.0,1.0
65,K4,12162016_K4,65.0,1.0,1.0,0.0,0.0,1.0,1.0
66,K4,12162016_K4,66.0,2.0,2.0,1.0,1.0,0.0,0.0
67,K4,12162016_K4,67.0,1.0,-1.0,1.0,0.0,0.0,0.0
68,K4,12162016_K4,68.0,2.0,-2.0,1.0,0.0,0.0,0.0
69,K4,12162016_K4,69.0,3.0,-3.0,0.0,1.0,1.0,1.0
70,K4,12162016_K4,70.0,1.0,1.0,1.0,1.0,0.0,0.0
71,K4,12162016_K4,71.0,1.0,-1.0,0.0,1.0,1.0,1.0
72,K4,12162016_K4,72.0,1.0,1.0,1.0,1.0,0.0,0.0
73,K4,12162016_K4,73.0,1.0,-1.0,0.0,1.0,1.0,1.0
74,K4,12162016_K4,74.0,1.0,1.0,1.0,1.0,0.0,0.0
75,K4,12162016_K4,75.0,1.0,-1.0,0.0,1.0,1.0,1.0
76,K4,12162016_K4,76.0,1.0,1.0,1.0,1.0,0.0,0.0
77,K4,12162016_K4,77.0,1.0,-1.0,0.0,1.0,1.0,1.0
78,K4,12162016_K4,0.0,1.0,1.0,1.0,1.0,1.0,1.0
79,K4,12162016_K4,1.0,1.0,2.0,0.0,1.0,0.0,0.0
80,K4,12162016_K4,2.0,1.0,-1.0,1.0,1.0,1.0,1.0
81,K4,12162016_K4,3.0,1.0,1.0,1.0,0.0,1.0,1.0
82,K4,12162016_K4,4.0,2.0,2.0,1.0,0.0,1.0,1.0
83,K4,12162016_K4,5.0,3.0,3.0,1.0,0.0,1.0,1.0
84,K4,12162016_K4,6.0,4.0,4.0,1.0,0.0,1.0,1.0
85,K4,12162016_K4,7.0,5.0,5.0,1.0,0.0,1.0,1.0
86,K4,12162016_K4,8.0,6.0,6.0,1.0,0.0,1.0,1.0
87,K4,12162016_K4,9.0,7.0,7.0,1.0,0.0,1.0,1.0
88,K4,12162016_K4,10.0,8.0,8.0,1.0,0.0,1.0,1.0
89,K4,12162016_K4,11.0,9.0,9.0,1.0,0.0,1.0,1.0
90,K4,12162016_K4,12.0,10.0,10.0,1.0,0.0,1.0,1.0
91,K4,12162016_K4,13.0,11.0,11.0,1.0,0.0,1.0,1.0
92,K4,12162016_K4,14.0,12.0,12.0,1.0,0.0,1.0,1.0
93,K4,12162016_K4,15.0,13.0,13.0,1.0,0.0,1.0,1.0
94,K4,12162016_K4,16.0,14.0,14.0,1.0,0.0,1.0,1.0
95,K4,12162016_K4,17.0,15.0,15.0,1.0,0.0,1.0,1.0
96,K4,12162016_K4,18.0,16.0,16.0,1.0,0.0,1.0,1.0
97,K4,12162016_K4,19.0,17.0,17.0,1.0,0.0,1.0,1.0
98,K4,12162016_K4,20.0,18.0,18.0,1.0,0.0,1.0,1.0
99,K4,12162016_K4,21.0,19.0,19.0,1.0,0.0,1.0,1.0
100,K4,12162016_K4,22.0,20.0,20.0,1.0,0.0,1.0,1.0
101,K4,12162016_K4,23.0,21.0,21.0,1.0,0.0,1.0,1.0
102,K4,12162016_K4,24.0,22.0,22.0,1.0,0.0,1.0,1.0
103,K4,12162016_K4,25.0,23.0,23.0,1.0,0.0,1.0,1.0
104,K4,12162016_K4,26.0,24.0,24.0,1.0,0.0,1.0,1.0
105,K4,12162016_K4,27.0,25.0,25.0,1.0,0.0,1.0,1.0
106,K4,12162016_K4,28.0,26.0,26.0,1.0,0.0,1.0,1.0
107,K4,12162016_K4,29.0,27.0,27.0,1.0,0.0,1.0,1.0
108,K4,12162016_K4,30.0,28.0,28.0,1.0,0.0,1.0,1.0
109,K4,12162016_K4,0.0,29.0,29.0,1.0,0.0,0.0,0.0
110,K4,12162016_K4,1.0,30.0,-1.0,0.0,1.0,1.0,1.0
111,K4,12162016_K4,2.0,1.0,1.0,1.0,1.0,0.0,0.0
112,K4,12162016_K4,3.0,1.0,-1.0,1.0,0.0,0.0,0.0
113,K4,12162016_K4,4.0,2.0,-2.0,1.0,0.0,0.0,0.0
114,K4,12162016_K4,5.0,3.0,-3.0,1.0,0.0,0.0,0.0
115,K4,12162016_K4,6.0,4.0,-4.0,0.0,1.0,1.0,1.0
116,K4,12162016_K4,7.0,1.0,1.0,1.0,1.0,0.0,0.0
117,K4,12162016_K4,8.0,1.0,-1.0,0.0,1.0,1.0,1.0
118,K4,12162016_K4,9.0,1.0,1.0,1.0,1.0,0.0,0.0
119,K4,12162016_K4,10.0,1.0,-1.0,1.0,0.0,0.0,0.0
120,K4,12162016_K4,11.0,2.0,-2.0,1.0,0.0,0.0,0.0
121,K4,12162016_K4,12.0,3.0,-3.0,0.0,1.0,1.0,1.0
122,K4,12162016_K4,13.0,1.0,1.0,1.0,1.0,0.0,0.0
123,K4,12162016_K4,14.0,1.0,-1.0,1.0,0.0,0.0,0.0
124,K4,12162016_K4,15.0,2.0,-2.0,0.0,1.0,1.0,1.0
125,K4,12162016_K4,16.0,1.0,1.0,1.0,1.0,0.0,0.0
126,K4,12162016_K4,17.0,1.0,-1.0,1.0,0.0,0.0,0.0
127,K4,12162016_K4,18.0,2.0,-2.0,1.0,0.0,0.0,0.0
128,K4,12162016_K4,19.0,3.0,-3.0,1.0,0.0,0.0,0.0
129,K4,12162016_K4,20.0,4.0,-4.0,1.0,0.0,0.0,0.0
130,K4,12162016_K4,21.0,5.0,-5.0,1.0,0.0,0.0,0.0
131,K4,12162016_K4,22.0,6.0,-6.0,1.0,0.0,0.0,0.0
132,K4,12162016_K4,23.0,7.0,-7.0,1.0,0.0,0.0,0.0
133,K4,12162016_K4,24.0,8.0,-8.0,0.0,1.0,1.0,1.0
134,K4,12162016_K4,25.0,1.0,1.0,1.0,1.0,0.0,0.0
135,K4,12162016_K4,26.0,1.0,-1.0,1.0,0.0,0.0,0.0
136,K4,12162016_K4,27.0,2.0,-2.0,1.0,0.0,0.0,0.0
137,K4,12162016_K4,28.0,3.0,-3.0,1.0,0.0,0.0,0.0
138,K4,12162016_K4,29.0,4.0,-4.0,0.0,1.0,1.0,1.0
139,K4,12162016_K4,30.0,1.0,1.0,1.0,1.0,0.0,0.0
