,Previous_10_Left_Choice,Previous_10_Right_Choice,Previous_10_Left_Reward,Previous_10_Right_Reward,Streak,5_Port,5_Reward,5_ITI,5_trialDuration,4_Port,4_Reward,4_ITI,4_trialDuration,3_Port,3_Reward,3_ITI,3_trialDuration,2_Port,2_Reward,2_ITI,2_trialDuration,1_Port,1_Reward,1_ITI,1_trialDuration,0_ITI,0_trialDuration,Decision
0,10.0,0.0,8.0,0.0,-1.0,1.0,0.0,3.286,0.40700000000000003,1.0,1.0,2.405,0.46299999999999997,1.0,1.0,2.379,0.36700000000000005,1.0,1.0,2.234,0.325,1.0,0.0,2.133,0.48200000000000004,1.411,0.435,1.0
1,10.0,0.0,7.0,0.0,-2.0,1.0,1.0,2.405,0.46299999999999997,1.0,1.0,2.379,0.36700000000000005,1.0,1.0,2.234,0.325,1.0,0.0,2.133,0.48200000000000004,1.0,0.0,1.411,0.435,2.169,0.395,0.0
2,9.0,1.0,6.0,0.0,-3.0,1.0,1.0,2.379,0.36700000000000005,1.0,1.0,2.234,0.325,1.0,0.0,2.133,0.48200000000000004,1.0,0.0,1.411,0.435,0.0,0.0,2.169,0.395,3.838,0.469,0.0
3,8.0,2.0,5.0,0.0,-4.0,1.0,1.0,2.234,0.325,1.0,0.0,2.133,0.48200000000000004,1.0,0.0,1.411,0.435,0.0,0.0,2.169,0.395,0.0,0.0,3.838,0.469,1.8459999999999999,0.37799999999999995,1.0
4,8.0,2.0,5.0,0.0,1.0,1.0,0.0,2.133,0.48200000000000004,1.0,0.0,1.411,0.435,0.0,0.0,2.169,0.395,0.0,0.0,3.838,0.469,1.0,1.0,1.8459999999999999,0.37799999999999995,1.527,0.41600000000000004,1.0
5,8.0,2.0,4.0,0.0,-1.0,1.0,0.0,1.411,0.435,0.0,0.0,2.169,0.395,0.0,0.0,3.838,0.469,1.0,1.0,1.8459999999999999,0.37799999999999995,1.0,0.0,1.527,0.41600000000000004,1.635,0.387,1.0
6,8.0,2.0,5.0,0.0,1.0,0.0,0.0,2.169,0.395,0.0,0.0,3.838,0.469,1.0,1.0,1.8459999999999999,0.37799999999999995,1.0,0.0,1.527,0.41600000000000004,1.0,1.0,1.635,0.387,1.32,0.341,1.0
7,8.0,2.0,5.0,0.0,2.0,0.0,0.0,3.838,0.469,1.0,1.0,1.8459999999999999,0.37799999999999995,1.0,0.0,1.527,0.41600000000000004,1.0,1.0,1.635,0.387,1.0,1.0,1.32,0.341,2.234,0.621,1.0
8,8.0,2.0,5.0,0.0,3.0,1.0,1.0,1.8459999999999999,0.37799999999999995,1.0,0.0,1.527,0.41600000000000004,1.0,1.0,1.635,0.387,1.0,1.0,1.32,0.341,1.0,1.0,2.234,0.621,2.6039999999999996,0.326,1.0
9,8.0,2.0,5.0,0.0,4.0,1.0,0.0,1.527,0.41600000000000004,1.0,1.0,1.635,0.387,1.0,1.0,1.32,0.341,1.0,1.0,2.234,0.621,1.0,1.0,2.6039999999999996,0.326,3.345,0.406,1.0
10,8.0,2.0,6.0,0.0,5.0,1.0,1.0,1.635,0.387,1.0,1.0,1.32,0.341,1.0,1.0,2.234,0.621,1.0,1.0,2.6039999999999996,0.326,1.0,1.0,3.345,0.406,2.508,0.531,1.0
11,8.0,2.0,7.0,0.0,6.0,1.0,1.0,1.32,0.341,1.0,1.0,2.234,0.621,1.0,1.0,2.6039999999999996,0.326,1.0,1.0,3.345,0.406,1.0,1.0,2.508,0.531,3.7460000000000004,0.37,1.0
12,9.0,1.0,8.0,0.0,7.0,1.0,1.0,2.234,0.621,1.0,1.0,2.6039999999999996,0.326,1.0,1.0,3.345,0.406,1.0,1.0,2.508,0.531,1.0,1.0,3.7460000000000004,0.37,2.322,0.366,1.0
13,10.0,0.0,9.0,0.0,8.0,1.0,1.0,2.6039999999999996,0.326,1.0,1.0,3.345,0.406,1.0,1.0,2.508,0.531,1.0,1.0,3.7460000000000004,0.37,1.0,1.0,2.322,0.366,2.53,0.327,1.0
14,10.0,0.0,8.0,0.0,-1.0,1.0,1.0,3.345,0.406,1.0,1.0,2.508,0.531,1.0,1.0,3.7460000000000004,0.37,1.0,1.0,2.322,0.366,1.0,0.0,2.53,0.327,1.499,0.327,1.0
15,10.0,0.0,9.0,0.0,1.0,1.0,1.0,2.508,0.531,1.0,1.0,3.7460000000000004,0.37,1.0,1.0,2.322,0.366,1.0,0.0,2.53,0.327,1.0,1.0,1.499,0.327,3.048,0.319,1.0
16,10.0,0.0,9.0,0.0,2.0,1.0,1.0,3.7460000000000004,0.37,1.0,1.0,2.322,0.366,1.0,0.0,2.53,0.327,1.0,1.0,1.499,0.327,1.0,1.0,3.048,0.319,2.378,0.293,1.0
17,10.0,0.0,9.0,0.0,3.0,1.0,1.0,2.322,0.366,1.0,0.0,2.53,0.327,1.0,1.0,1.499,0.327,1.0,1.0,3.048,0.319,1.0,1.0,2.378,0.293,2.9019999999999997,0.322,1.0
18,10.0,0.0,9.0,0.0,4.0,1.0,0.0,2.53,0.327,1.0,1.0,1.499,0.327,1.0,1.0,3.048,0.319,1.0,1.0,2.378,0.293,1.0,1.0,2.9019999999999997,0.322,4.129,0.314,1.0
19,10.0,0.0,9.0,0.0,5.0,1.0,1.0,1.499,0.327,1.0,1.0,3.048,0.319,1.0,1.0,2.378,0.293,1.0,1.0,2.9019999999999997,0.322,1.0,1.0,4.129,0.314,3.201,0.315,1.0
20,10.0,0.0,9.0,0.0,6.0,1.0,1.0,3.048,0.319,1.0,1.0,2.378,0.293,1.0,1.0,2.9019999999999997,0.322,1.0,1.0,4.129,0.314,1.0,1.0,3.201,0.315,3.339,0.318,1.0
21,10.0,0.0,9.0,0.0,7.0,1.0,1.0,2.378,0.293,1.0,1.0,2.9019999999999997,0.322,1.0,1.0,4.129,0.314,1.0,1.0,3.201,0.315,1.0,1.0,3.339,0.318,3.05,0.39799999999999996,1.0
22,10.0,0.0,9.0,0.0,8.0,1.0,1.0,2.9019999999999997,0.322,1.0,1.0,4.129,0.314,1.0,1.0,3.201,0.315,1.0,1.0,3.339,0.318,1.0,1.0,3.05,0.39799999999999996,2.945,0.341,1.0
23,10.0,0.0,9.0,0.0,9.0,1.0,1.0,4.129,0.314,1.0,1.0,3.201,0.315,1.0,1.0,3.339,0.318,1.0,1.0,3.05,0.39799999999999996,1.0,1.0,2.945,0.341,3.235,0.36,1.0
24,10.0,0.0,10.0,0.0,0.0,1.0,1.0,3.201,0.315,1.0,1.0,3.339,0.318,1.0,1.0,3.05,0.39799999999999996,1.0,1.0,2.945,0.341,1.0,1.0,3.235,0.36,3.463,0.309,1.0
25,10.0,0.0,10.0,0.0,0.0,1.0,1.0,3.339,0.318,1.0,1.0,3.05,0.39799999999999996,1.0,1.0,2.945,0.341,1.0,1.0,3.235,0.36,1.0,1.0,3.463,0.309,1.933,0.355,1.0
26,10.0,0.0,9.0,0.0,-1.0,1.0,1.0,3.05,0.39799999999999996,1.0,1.0,2.945,0.341,1.0,1.0,3.235,0.36,1.0,1.0,3.463,0.309,1.0,0.0,1.933,0.355,2.042,0.363,1.0
27,10.0,0.0,9.0,0.0,1.0,1.0,1.0,2.945,0.341,1.0,1.0,3.235,0.36,1.0,1.0,3.463,0.309,1.0,0.0,1.933,0.355,1.0,1.0,2.042,0.363,3.1460000000000004,0.33,1.0
28,10.0,0.0,9.0,0.0,2.0,1.0,1.0,3.235,0.36,1.0,1.0,3.463,0.309,1.0,0.0,1.933,0.355,1.0,1.0,2.042,0.363,1.0,1.0,3.1460000000000004,0.33,2.7260000000000004,0.374,1.0
29,10.0,0.0,9.0,0.0,3.0,1.0,1.0,3.463,0.309,1.0,0.0,1.933,0.355,1.0,1.0,2.042,0.363,1.0,1.0,3.1460000000000004,0.33,1.0,1.0,2.7260000000000004,0.374,1.5830000000000002,0.314,1.0
30,10.0,0.0,9.0,0.0,4.0,1.0,0.0,1.933,0.355,1.0,1.0,2.042,0.363,1.0,1.0,3.1460000000000004,0.33,1.0,1.0,2.7260000000000004,0.374,1.0,1.0,1.5830000000000002,0.314,2.1959999999999997,0.396,1.0
31,10.0,0.0,9.0,0.0,5.0,1.0,1.0,2.042,0.363,1.0,1.0,3.1460000000000004,0.33,1.0,1.0,2.7260000000000004,0.374,1.0,1.0,1.5830000000000002,0.314,1.0,1.0,2.1959999999999997,0.396,2.9410000000000003,0.345,1.0
32,10.0,0.0,9.0,0.0,6.0,1.0,1.0,3.1460000000000004,0.33,1.0,1.0,2.7260000000000004,0.374,1.0,1.0,1.5830000000000002,0.314,1.0,1.0,2.1959999999999997,0.396,1.0,1.0,2.9410000000000003,0.345,2.385,0.354,1.0
33,10.0,0.0,9.0,0.0,7.0,1.0,1.0,2.7260000000000004,0.374,1.0,1.0,1.5830000000000002,0.314,1.0,1.0,2.1959999999999997,0.396,1.0,1.0,2.9410000000000003,0.345,1.0,1.0,2.385,0.354,1.3619999999999999,0.409,1.0
34,10.0,0.0,9.0,0.0,8.0,1.0,1.0,1.5830000000000002,0.314,1.0,1.0,2.1959999999999997,0.396,1.0,1.0,2.9410000000000003,0.345,1.0,1.0,2.385,0.354,1.0,1.0,1.3619999999999999,0.409,2.0180000000000002,0.33399999999999996,1.0
35,10.0,0.0,8.0,0.0,-1.0,1.0,1.0,2.1959999999999997,0.396,1.0,1.0,2.9410000000000003,0.345,1.0,1.0,2.385,0.354,1.0,1.0,1.3619999999999999,0.409,1.0,0.0,2.0180000000000002,0.33399999999999996,1.7309999999999999,0.46299999999999997,1.0
36,10.0,0.0,9.0,0.0,1.0,1.0,1.0,2.9410000000000003,0.345,1.0,1.0,2.385,0.354,1.0,1.0,1.3619999999999999,0.409,1.0,0.0,2.0180000000000002,0.33399999999999996,1.0,1.0,1.7309999999999999,0.46299999999999997,2.483,0.35,1.0
37,10.0,0.0,9.0,0.0,2.0,1.0,1.0,2.385,0.354,1.0,1.0,1.3619999999999999,0.409,1.0,0.0,2.0180000000000002,0.33399999999999996,1.0,1.0,1.7309999999999999,0.46299999999999997,1.0,1.0,2.483,0.35,3.2060000000000004,0.35,1.0
38,10.0,0.0,9.0,0.0,3.0,1.0,1.0,1.3619999999999999,0.409,1.0,0.0,2.0180000000000002,0.33399999999999996,1.0,1.0,1.7309999999999999,0.46299999999999997,1.0,1.0,2.483,0.35,1.0,1.0,3.2060000000000004,0.35,2.943,0.324,1.0
39,10.0,0.0,9.0,0.0,4.0,1.0,0.0,2.0180000000000002,0.33399999999999996,1.0,1.0,1.7309999999999999,0.46299999999999997,1.0,1.0,2.483,0.35,1.0,1.0,3.2060000000000004,0.35,1.0,1.0,2.943,0.324,2.388,0.305,1.0
40,10.0,0.0,9.0,0.0,5.0,1.0,1.0,1.7309999999999999,0.46299999999999997,1.0,1.0,2.483,0.35,1.0,1.0,3.2060000000000004,0.35,1.0,1.0,2.943,0.324,1.0,1.0,2.388,0.305,3.2680000000000002,0.311,1.0
41,10.0,0.0,9.0,0.0,6.0,1.0,1.0,2.483,0.35,1.0,1.0,3.2060000000000004,0.35,1.0,1.0,2.943,0.324,1.0,1.0,2.388,0.305,1.0,1.0,3.2680000000000002,0.311,2.485,0.31,1.0
42,10.0,0.0,9.0,0.0,7.0,1.0,1.0,3.2060000000000004,0.35,1.0,1.0,2.943,0.324,1.0,1.0,2.388,0.305,1.0,1.0,3.2680000000000002,0.311,1.0,1.0,2.485,0.31,2.697,0.332,1.0
43,10.0,0.0,9.0,0.0,8.0,1.0,1.0,2.943,0.324,1.0,1.0,2.388,0.305,1.0,1.0,3.2680000000000002,0.311,1.0,1.0,2.485,0.31,1.0,1.0,2.697,0.332,2.2230000000000003,0.418,1.0
44,10.0,0.0,8.0,0.0,-1.0,1.0,1.0,2.388,0.305,1.0,1.0,3.2680000000000002,0.311,1.0,1.0,2.485,0.31,1.0,1.0,2.697,0.332,1.0,0.0,2.2230000000000003,0.418,1.381,0.28600000000000003,1.0
45,10.0,0.0,9.0,0.0,1.0,1.0,1.0,3.2680000000000002,0.311,1.0,1.0,2.485,0.31,1.0,1.0,2.697,0.332,1.0,0.0,2.2230000000000003,0.418,1.0,1.0,1.381,0.28600000000000003,2.241,0.40299999999999997,1.0
46,10.0,0.0,9.0,0.0,2.0,1.0,1.0,2.485,0.31,1.0,1.0,2.697,0.332,1.0,0.0,2.2230000000000003,0.418,1.0,1.0,1.381,0.28600000000000003,1.0,1.0,2.241,0.40299999999999997,2.6719999999999997,0.332,1.0
47,10.0,0.0,9.0,0.0,3.0,1.0,1.0,2.697,0.332,1.0,0.0,2.2230000000000003,0.418,1.0,1.0,1.381,0.28600000000000003,1.0,1.0,2.241,0.40299999999999997,1.0,1.0,2.6719999999999997,0.332,2.573,0.335,1.0
48,10.0,0.0,9.0,0.0,4.0,1.0,0.0,2.2230000000000003,0.418,1.0,1.0,1.381,0.28600000000000003,1.0,1.0,2.241,0.40299999999999997,1.0,1.0,2.6719999999999997,0.332,1.0,1.0,2.573,0.335,2.28,0.29100000000000004,1.0
49,10.0,0.0,8.0,0.0,-1.0,1.0,1.0,1.381,0.28600000000000003,1.0,1.0,2.241,0.40299999999999997,1.0,1.0,2.6719999999999997,0.332,1.0,1.0,2.573,0.335,1.0,0.0,2.28,0.29100000000000004,1.4280000000000002,0.28,1.0
50,10.0,0.0,7.0,0.0,-2.0,1.0,1.0,2.241,0.40299999999999997,1.0,1.0,2.6719999999999997,0.332,1.0,1.0,2.573,0.335,1.0,0.0,2.28,0.29100000000000004,1.0,0.0,1.4280000000000002,0.28,1.466,0.423,1.0
51,10.0,0.0,7.0,0.0,1.0,1.0,1.0,2.6719999999999997,0.332,1.0,1.0,2.573,0.335,1.0,0.0,2.28,0.29100000000000004,1.0,0.0,1.4280000000000002,0.28,1.0,1.0,1.466,0.423,1.9180000000000001,0.29100000000000004,1.0
52,10.0,0.0,7.0,0.0,2.0,1.0,1.0,2.573,0.335,1.0,0.0,2.28,0.29100000000000004,1.0,0.0,1.4280000000000002,0.28,1.0,1.0,1.466,0.423,1.0,1.0,1.9180000000000001,0.29100000000000004,2.25,0.37,1.0
53,10.0,0.0,7.0,0.0,3.0,1.0,0.0,2.28,0.29100000000000004,1.0,0.0,1.4280000000000002,0.28,1.0,1.0,1.466,0.423,1.0,1.0,1.9180000000000001,0.29100000000000004,1.0,1.0,2.25,0.37,2.887,0.373,1.0
54,10.0,0.0,7.0,0.0,-1.0,1.0,0.0,1.4280000000000002,0.28,1.0,1.0,1.466,0.423,1.0,1.0,1.9180000000000001,0.29100000000000004,1.0,1.0,2.25,0.37,1.0,0.0,2.887,0.373,1.113,0.32299999999999995,1.0
55,10.0,0.0,7.0,0.0,1.0,1.0,1.0,1.466,0.423,1.0,1.0,1.9180000000000001,0.29100000000000004,1.0,1.0,2.25,0.37,1.0,0.0,2.887,0.373,1.0,1.0,1.113,0.32299999999999995,2.5380000000000003,0.33399999999999996,1.0
56,10.0,0.0,6.0,0.0,-1.0,1.0,1.0,1.9180000000000001,0.29100000000000004,1.0,1.0,2.25,0.37,1.0,0.0,2.887,0.373,1.0,1.0,1.113,0.32299999999999995,1.0,0.0,2.5380000000000003,0.33399999999999996,1.4769999999999999,0.406,0.0
57,9.0,1.0,5.0,0.0,-2.0,1.0,1.0,2.25,0.37,1.0,0.0,2.887,0.373,1.0,1.0,1.113,0.32299999999999995,1.0,0.0,2.5380000000000003,0.33399999999999996,0.0,0.0,1.4769999999999999,0.406,7.815,0.424,1.0
58,9.0,1.0,4.0,0.0,-3.0,1.0,0.0,2.887,0.373,1.0,1.0,1.113,0.32299999999999995,1.0,0.0,2.5380000000000003,0.33399999999999996,0.0,0.0,1.4769999999999999,0.406,1.0,0.0,7.815,0.424,1.749,0.46799999999999997,0.0
59,8.0,2.0,4.0,1.0,1.0,1.0,1.0,1.113,0.32299999999999995,1.0,0.0,2.5380000000000003,0.33399999999999996,0.0,0.0,1.4769999999999999,0.406,1.0,0.0,7.815,0.424,0.0,1.0,1.749,0.46799999999999997,1.422,0.332,0.0
60,7.0,3.0,4.0,2.0,2.0,1.0,0.0,2.5380000000000003,0.33399999999999996,0.0,0.0,1.4769999999999999,0.406,1.0,0.0,7.815,0.424,0.0,1.0,1.749,0.46799999999999997,0.0,1.0,1.422,0.332,1.84,0.36,0.0
61,6.0,4.0,3.0,3.0,3.0,0.0,0.0,1.4769999999999999,0.406,1.0,0.0,7.815,0.424,0.0,1.0,1.749,0.46799999999999997,0.0,1.0,1.422,0.332,0.0,1.0,1.84,0.36,2.339,0.41600000000000004,0.0
62,5.0,5.0,2.0,4.0,4.0,1.0,0.0,7.815,0.424,0.0,1.0,1.749,0.46799999999999997,0.0,1.0,1.422,0.332,0.0,1.0,1.84,0.36,0.0,1.0,2.339,0.41600000000000004,2.7739999999999996,0.319,0.0
63,4.0,6.0,1.0,5.0,5.0,0.0,1.0,1.749,0.46799999999999997,0.0,1.0,1.422,0.332,0.0,1.0,1.84,0.36,0.0,1.0,2.339,0.41600000000000004,0.0,1.0,2.7739999999999996,0.319,1.959,0.47,0.0
64,3.0,7.0,1.0,6.0,6.0,0.0,1.0,1.422,0.332,0.0,1.0,1.84,0.36,0.0,1.0,2.339,0.41600000000000004,0.0,1.0,2.7739999999999996,0.319,0.0,1.0,1.959,0.47,2.0980000000000003,0.35100000000000003,0.0
65,2.0,8.0,0.0,7.0,7.0,0.0,1.0,1.84,0.36,0.0,1.0,2.339,0.41600000000000004,0.0,1.0,2.7739999999999996,0.319,0.0,1.0,1.959,0.47,0.0,1.0,2.0980000000000003,0.35100000000000003,1.506,0.37200000000000005,1.0
66,2.0,8.0,1.0,7.0,8.0,0.0,1.0,2.339,0.41600000000000004,0.0,1.0,2.7739999999999996,0.319,0.0,1.0,1.959,0.47,0.0,1.0,2.0980000000000003,0.35100000000000003,1.0,1.0,1.506,0.37200000000000005,1.9569999999999999,0.303,1.0
67,3.0,7.0,1.0,7.0,-1.0,0.0,1.0,2.7739999999999996,0.319,0.0,1.0,1.959,0.47,0.0,1.0,2.0980000000000003,0.35100000000000003,1.0,1.0,1.506,0.37200000000000005,1.0,0.0,1.9569999999999999,0.303,2.043,0.311,1.0
68,3.0,7.0,1.0,7.0,-2.0,0.0,1.0,1.959,0.47,0.0,1.0,2.0980000000000003,0.35100000000000003,1.0,1.0,1.506,0.37200000000000005,1.0,0.0,1.9569999999999999,0.303,1.0,0.0,2.043,0.311,1.734,0.354,1.0
69,4.0,6.0,2.0,6.0,1.0,0.0,1.0,2.0980000000000003,0.35100000000000003,1.0,1.0,1.506,0.37200000000000005,1.0,0.0,1.9569999999999999,0.303,1.0,0.0,2.043,0.311,1.0,1.0,1.734,0.354,1.411,0.45,1.0
70,5.0,5.0,2.0,5.0,-1.0,1.0,1.0,1.506,0.37200000000000005,1.0,0.0,1.9569999999999999,0.303,1.0,0.0,2.043,0.311,1.0,1.0,1.734,0.354,1.0,0.0,1.411,0.45,7.3839999999999995,0.41700000000000004,0.0
71,5.0,5.0,2.0,5.0,1.0,1.0,0.0,1.9569999999999999,0.303,1.0,0.0,2.043,0.311,1.0,1.0,1.734,0.354,1.0,0.0,1.411,0.45,0.0,1.0,7.3839999999999995,0.41700000000000004,1.726,0.35200000000000004,0.0
72,5.0,5.0,2.0,5.0,2.0,1.0,0.0,2.043,0.311,1.0,1.0,1.734,0.354,1.0,0.0,1.411,0.45,0.0,1.0,7.3839999999999995,0.41700000000000004,0.0,1.0,1.726,0.35200000000000004,2.102,0.396,0.0
73,5.0,5.0,2.0,5.0,3.0,1.0,1.0,1.734,0.354,1.0,0.0,1.411,0.45,0.0,1.0,7.3839999999999995,0.41700000000000004,0.0,1.0,1.726,0.35200000000000004,0.0,1.0,2.102,0.396,2.335,0.281,0.0
74,5.0,5.0,2.0,4.0,-1.0,1.0,0.0,1.411,0.45,0.0,1.0,7.3839999999999995,0.41700000000000004,0.0,1.0,1.726,0.35200000000000004,0.0,1.0,2.102,0.396,0.0,0.0,2.335,0.281,1.21,0.324,0.0
75,5.0,5.0,2.0,4.0,1.0,0.0,1.0,7.3839999999999995,0.41700000000000004,0.0,1.0,1.726,0.35200000000000004,0.0,1.0,2.102,0.396,0.0,0.0,2.335,0.281,0.0,1.0,1.21,0.324,2.092,0.35200000000000004,0.0
76,4.0,6.0,1.0,5.0,2.0,0.0,1.0,1.726,0.35200000000000004,0.0,1.0,2.102,0.396,0.0,0.0,2.335,0.281,0.0,1.0,1.21,0.324,0.0,1.0,2.092,0.35200000000000004,2.228,0.353,0.0
77,3.0,7.0,1.0,6.0,3.0,0.0,1.0,2.102,0.396,0.0,0.0,2.335,0.281,0.0,1.0,1.21,0.324,0.0,1.0,2.092,0.35200000000000004,0.0,1.0,2.228,0.353,2.92,0.33,0.0
78,2.0,8.0,1.0,6.0,-1.0,0.0,0.0,2.335,0.281,0.0,1.0,1.21,0.324,0.0,1.0,2.092,0.35200000000000004,0.0,1.0,2.228,0.353,0.0,0.0,2.92,0.33,1.7930000000000001,0.36700000000000005,0.0
79,1.0,9.0,0.0,6.0,-2.0,0.0,1.0,1.21,0.324,0.0,1.0,2.092,0.35200000000000004,0.0,1.0,2.228,0.353,0.0,0.0,2.92,0.33,0.0,0.0,1.7930000000000001,0.36700000000000005,1.21,0.491,1.0
80,1.0,9.0,0.0,6.0,-3.0,0.0,1.0,2.092,0.35200000000000004,0.0,1.0,2.228,0.353,0.0,0.0,2.92,0.33,0.0,0.0,1.7930000000000001,0.36700000000000005,1.0,0.0,1.21,0.491,1.3519999999999999,0.428,1.0
81,2.0,8.0,0.0,5.0,-4.0,0.0,1.0,2.228,0.353,0.0,0.0,2.92,0.33,0.0,0.0,1.7930000000000001,0.36700000000000005,1.0,0.0,1.21,0.491,1.0,0.0,1.3519999999999999,0.428,1.285,0.526,0.0
82,2.0,8.0,0.0,5.0,1.0,0.0,0.0,2.92,0.33,0.0,0.0,1.7930000000000001,0.36700000000000005,1.0,0.0,1.21,0.491,1.0,0.0,1.3519999999999999,0.428,0.0,1.0,1.285,0.526,1.828,0.401,0.0
83,2.0,8.0,0.0,5.0,2.0,0.0,0.0,1.7930000000000001,0.36700000000000005,1.0,0.0,1.21,0.491,1.0,0.0,1.3519999999999999,0.428,0.0,1.0,1.285,0.526,0.0,1.0,1.828,0.401,2.258,0.308,0.0
84,2.0,8.0,0.0,5.0,-1.0,1.0,0.0,1.21,0.491,1.0,0.0,1.3519999999999999,0.428,0.0,1.0,1.285,0.526,0.0,1.0,1.828,0.401,0.0,0.0,2.258,0.308,2.149,0.39399999999999996,1.0
85,3.0,7.0,0.0,4.0,-2.0,1.0,0.0,1.3519999999999999,0.428,0.0,1.0,1.285,0.526,0.0,1.0,1.828,0.401,0.0,0.0,2.258,0.308,1.0,0.0,2.149,0.39399999999999996,1.436,0.45799999999999996,1.0
86,4.0,6.0,0.0,3.0,-3.0,0.0,1.0,1.285,0.526,0.0,1.0,1.828,0.401,0.0,0.0,2.258,0.308,1.0,0.0,2.149,0.39399999999999996,1.0,0.0,1.436,0.45799999999999996,1.9369999999999998,0.402,0.0
87,4.0,6.0,0.0,3.0,1.0,0.0,1.0,1.828,0.401,0.0,0.0,2.258,0.308,1.0,0.0,2.149,0.39399999999999996,1.0,0.0,1.436,0.45799999999999996,0.0,1.0,1.9369999999999998,0.402,2.239,0.39299999999999996,0.0
88,4.0,6.0,0.0,4.0,2.0,0.0,0.0,2.258,0.308,1.0,0.0,2.149,0.39399999999999996,1.0,0.0,1.436,0.45799999999999996,0.0,1.0,1.9369999999999998,0.402,0.0,1.0,2.239,0.39299999999999996,2.1319999999999997,0.35,0.0
89,4.0,6.0,0.0,5.0,3.0,1.0,0.0,2.149,0.39399999999999996,1.0,0.0,1.436,0.45799999999999996,0.0,1.0,1.9369999999999998,0.402,0.0,1.0,2.239,0.39299999999999996,0.0,1.0,2.1319999999999997,0.35,1.7590000000000001,0.41700000000000004,0.0
90,3.0,7.0,0.0,6.0,4.0,1.0,0.0,1.436,0.45799999999999996,0.0,1.0,1.9369999999999998,0.402,0.0,1.0,2.239,0.39299999999999996,0.0,1.0,2.1319999999999997,0.35,0.0,1.0,1.7590000000000001,0.41700000000000004,2.063,0.37,0.0
91,2.0,8.0,0.0,7.0,5.0,0.0,1.0,1.9369999999999998,0.402,0.0,1.0,2.239,0.39299999999999996,0.0,1.0,2.1319999999999997,0.35,0.0,1.0,1.7590000000000001,0.41700000000000004,0.0,1.0,2.063,0.37,2.036,0.349,0.0
92,2.0,8.0,0.0,7.0,6.0,0.0,1.0,2.239,0.39299999999999996,0.0,1.0,2.1319999999999997,0.35,0.0,1.0,1.7590000000000001,0.41700000000000004,0.0,1.0,2.063,0.37,0.0,1.0,2.036,0.349,3.201,0.384,0.0
93,2.0,8.0,0.0,7.0,7.0,0.0,1.0,2.1319999999999997,0.35,0.0,1.0,1.7590000000000001,0.41700000000000004,0.0,1.0,2.063,0.37,0.0,1.0,2.036,0.349,0.0,1.0,3.201,0.384,1.179,0.41100000000000003,0.0
94,2.0,8.0,0.0,8.0,8.0,0.0,1.0,1.7590000000000001,0.41700000000000004,0.0,1.0,2.063,0.37,0.0,1.0,2.036,0.349,0.0,1.0,3.201,0.384,0.0,1.0,1.179,0.41100000000000003,1.9340000000000002,0.344,0.0
95,1.0,9.0,0.0,9.0,9.0,0.0,1.0,2.063,0.37,0.0,1.0,2.036,0.349,0.0,1.0,3.201,0.384,0.0,1.0,1.179,0.41100000000000003,0.0,1.0,1.9340000000000002,0.344,2.549,0.382,0.0
96,0.0,10.0,0.0,10.0,0.0,0.0,1.0,2.036,0.349,0.0,1.0,3.201,0.384,0.0,1.0,1.179,0.41100000000000003,0.0,1.0,1.9340000000000002,0.344,0.0,1.0,2.549,0.382,2.509,0.34700000000000003,0.0
97,0.0,10.0,0.0,10.0,0.0,0.0,1.0,3.201,0.384,0.0,1.0,1.179,0.41100000000000003,0.0,1.0,1.9340000000000002,0.344,0.0,1.0,2.549,0.382,0.0,1.0,2.509,0.34700000000000003,2.667,0.325,0.0
98,0.0,10.0,0.0,9.0,-1.0,0.0,1.0,1.179,0.41100000000000003,0.0,1.0,1.9340000000000002,0.344,0.0,1.0,2.549,0.382,0.0,1.0,2.509,0.34700000000000003,0.0,0.0,2.667,0.325,1.422,0.35200000000000004,0.0
99,0.0,10.0,0.0,9.0,1.0,0.0,1.0,1.9340000000000002,0.344,0.0,1.0,2.549,0.382,0.0,1.0,2.509,0.34700000000000003,0.0,0.0,2.667,0.325,0.0,1.0,1.422,0.35200000000000004,2.136,0.363,0.0
100,0.0,10.0,0.0,9.0,2.0,0.0,1.0,2.549,0.382,0.0,1.0,2.509,0.34700000000000003,0.0,0.0,2.667,0.325,0.0,1.0,1.422,0.35200000000000004,0.0,1.0,2.136,0.363,2.292,0.358,0.0
101,0.0,10.0,0.0,8.0,-1.0,0.0,1.0,2.509,0.34700000000000003,0.0,0.0,2.667,0.325,0.0,1.0,1.422,0.35200000000000004,0.0,1.0,2.136,0.363,0.0,0.0,2.292,0.358,1.105,0.434,0.0
102,0.0,10.0,0.0,8.0,1.0,0.0,0.0,2.667,0.325,0.0,1.0,1.422,0.35200000000000004,0.0,1.0,2.136,0.363,0.0,0.0,2.292,0.358,0.0,1.0,1.105,0.434,2.028,0.322,0.0
103,0.0,10.0,0.0,8.0,2.0,0.0,1.0,1.422,0.35200000000000004,0.0,1.0,2.136,0.363,0.0,0.0,2.292,0.358,0.0,1.0,1.105,0.434,0.0,1.0,2.028,0.322,2.467,0.324,0.0
104,0.0,10.0,0.0,8.0,3.0,0.0,1.0,2.136,0.363,0.0,0.0,2.292,0.358,0.0,1.0,1.105,0.434,0.0,1.0,2.028,0.322,0.0,1.0,2.467,0.324,2.569,0.332,0.0
