40.501,1.331,0.49,2,0.3,0.7,1
42.506,1.641,0.364,2,0.3,0.7,1
47.005,4.156,0.343,2,0.3,0.7,1
50.228,2.806,0.417,2,0.3,0.7,1
55.702,2.847,0.341,2,0.3,0.7,0
72.999,11.18,0.479,1,0.3,0.7,0
76.747,3.105,0.643,2,0.3,0.7,1
80.621,1.57,0.367,2,0.3,0.7,0
83.504,2.501,0.382,2,0.3,0.7,1
85.549,1.724,0.321,2,0.3,0.7,1
90.892,4.944,0.399,2,0.3,0.7,1
93.438,2.236,0.31,2,0.3,0.7,1
97.198,3.329,0.431,2,0.3,0.7,1
102.25,4.696,0.352,2,0.3,0.7,0
104.75,2.131,0.376,2,0.3,0.7,1
107.3,2.087,0.464,2,0.3,0.7,0
110.01,2.309,0.393,2,0.3,0.7,1
112.01,1.729,0.277,2,0.3,0.7,1
115.32,2.961,0.344,2,0.3,0.7,1
117.81,2.079,0.415,2,0.3,0.7,0
120.04,1.694,0.539,2,0.3,0.7,0
128.11,2.832,0.609,2,0.3,0.7,1
130.72,2.244,0.366,2,0.3,0.7,1
132.77,1.718,0.335,2,0.3,0.7,1
136.33,3.166,0.394,2,0.3,0.7,0
138.36,1.689,0.333,2,0.3,0.7,1
140.37,1.621,0.396,2,0.3,0.7,1
143.3,2.566,0.363,2,0.3,0.7,1
146.01,2.35,0.355,2,0.3,0.7,1
151.52,2.637,0.366,2,0.3,0.7,1
154.12,2.226,0.37,2,0.3,0.7,1
157.49,3.053,0.315,2,0.3,0.7,1
161.93,4.104,0.334,2,0.3,0.7,0
164.05,1.749,0.376,2,0.3,0.7,0
180.75,1.354,0.538,1,0.3,0.7,0
221.95,1.442,0.497,2,0.3,0.7,1
223.72,1.406,0.363,2,0.3,0.7,1
225.78,1.745,0.315,2,0.3,0.7,1
229.14,3.004,0.357,2,0.3,0.7,0
231.57,2,0.427,2,0.3,0.7,1
234.64,2.693,0.379,2,0.3,0.7,1
239.58,4.593,0.344,2,0.3,0.7,0
242.23,2.273,0.376,2,0.3,0.7,0
251.25,8.598,0.426,2,0.3,0.7,1
253.36,1.704,0.401,2,0.3,0.7,1
258.76,5.028,0.381,2,0.3,0.7,1
277.88,5.579,0.445,2,0.3,0.7,1
279.49,1.269,0.338,2,0.3,0.7,1
282.98,3.176,0.317,2,0.3,0.7,0
285.33,1.993,0.354,2,0.3,0.7,1
289.14,3.396,0.415,2,0.3,0.7,1
293.43,3.856,0.436,2,0.3,0.7,1
330.28,32.893,0.563,2,0.3,0.7,1
333.12,2.405,0.432,2,0.3,0.7,0
334.79,1.267,0.399,2,0.3,0.7,1
339.36,4.019,0.555,2,0.3,0.7,1
368.74,23.036,1.134,2,0.3,0.7,1
372.59,3.376,0.476,2,0.3,0.7,1
376.36,3.158,0.611,2,0.3,0.7,1
382.32,1.565,0.336,2,0.3,0.7,1
384.92,2.182,0.416,2,0.3,0.7,1
391.77,2.836,0.352,2,0.3,0.7,0
393.72,1.583,0.36,2,0.3,0.7,0
396.56,2.388,0.454,2,0.3,0.7,1
398.95,2.047,0.345,2,0.3,0.7,1
402.66,3.237,0.474,2,0.3,0.7,1
408.22,2.27,0.365,2,0.3,0.7,1
410.29,1.734,0.331,2,0.3,0.7,1
413.43,2.709,0.427,2,0.7,0.3,0
415.4,1.605,0.368,2,0.7,0.3,0
417.59,1.88,0.312,2,0.7,0.3,0
419.3,1.372,0.335,2,0.7,0.3,0
420.94,1.272,0.369,2,0.7,0.3,0
424.73,1.305,0.449,1,0.7,0.3,1
441.57,1.528,0.456,1,0.7,0.3,0
443.63,1.416,0.645,2,0.7,0.3,0
456.24,2.554,0.418,1,0.7,0.3,0
458.12,1.434,0.447,1,0.7,0.3,1
485.29,20.52,0.668,2,0.7,0.3,0
487.24,1.418,0.532,2,0.7,0.3,0
501.8,1.386,0.939,2,0.7,0.3,0
504.94,1.631,0.505,2,0.7,0.3,1
506.95,1.498,0.516,2,0.7,0.3,0
513.09,4.136,0.525,2,0.7,0.3,0
514.8,1.23,0.48,2,0.7,0.3,0
517.64,1.506,0.517,2,0.7,0.3,1
519.47,1.441,0.387,2,0.7,0.3,1
522,2.151,0.384,2,0.7,0.3,0
523.45,1.119,0.335,2,0.7,0.3,0
534.58,1.783,0.529,2,0.7,0.3,0
536.49,1.32,0.581,2,0.7,0.3,0
541.78,1.126,0.47,1,0.7,0.3,1
552.7,1.721,0.493,1,0.7,0.3,0
556.17,1.398,0.402,1,0.7,0.3,1
559.52,2.908,0.445,1,0.7,0.3,1
561.8,1.907,0.377,1,0.7,0.3,1
574.23,2.048,0.333,1,0.7,0.3,1
578.22,1.271,0.349,1,0.7,0.3,0
581.41,1.28,0.347,1,0.7,0.3,1
587.17,1.232,0.331,1,0.7,0.3,1
591.9,1.177,0.29,1,0.7,0.3,1
596.02,1.193,0.386,1,0.7,0.3,1
600.11,1.066,0.367,1,0.7,0.3,1
610.28,1.751,0.387,1,0.7,0.3,0
616.89,4.664,0.461,2,0.7,0.3,0
618.97,1.624,0.458,1,0.7,0.3,1
620.95,1.716,0.266,1,0.7,0.3,1
625.64,1.167,0.282,1,0.7,0.3,0
630.86,1.458,0.406,1,0.7,0.3,1
634.1,2.677,0.566,1,0.7,0.3,1
644.25,1.398,0.348,1,0.7,0.3,0
675.18,27.211,0.726,1,0.7,0.3,1
679.19,1.155,0.366,1,0.7,0.3,1
685.87,1.496,0.279,1,0.7,0.3,1
693.26,1.913,0.382,1,0.7,0.3,0
696.44,1.386,0.311,1,0.7,0.3,0
698.19,1.442,0.311,1,0.7,0.3,0
719.99,1.648,0.422,1,0.7,0.3,0
730.55,1.406,0.372,1,0.7,0.3,0
734.17,1.125,0.509,2,0.7,0.3,0
739.66,1.335,0.572,1,0.7,0.3,0
747.15,6.843,0.64,2,0.7,0.3,0
749.76,1.283,0.466,2,0.7,0.3,1
751.86,1.669,0.43,2,0.7,0.3,0
754.52,1.284,0.463,2,0.7,0.3,1
756.8,1.807,0.467,2,0.7,0.3,0
759.19,1.932,0.466,2,0.7,0.3,0
762.92,1.1,0.619,2,0.7,0.3,0
770.51,3.514,0.468,1,0.7,0.3,1
780.53,1.092,0.409,1,0.7,0.3,1
786.78,1.5,0.423,1,0.7,0.3,1
789.29,2.111,0.397,1,0.7,0.3,1
797.61,1.218,0.276,1,0.7,0.3,0
811.98,10.398,0.726,2,0.7,0.3,0
814.65,1.147,1.522,1,0.7,0.3,1
832.82,1.449,0.721,2,0.7,0.3,0
834.42,1.06,0.538,2,0.7,0.3,0
838.73,3.789,0.519,2,0.7,0.3,0
840.35,1.057,0.571,1,0.7,0.3,1
845.85,1.315,0.384,1,0.7,0.3,1
855.43,1.234,0.345,1,0.7,0.3,1
857.61,1.745,0.427,1,0.7,0.3,0
861.16,1.374,0.314,1,0.7,0.3,1
869.37,1.633,0.301,1,0.7,0.3,1
879,2.057,0.629,2,0.7,0.3,0
890.59,1.105,0.399,1,0.7,0.3,1
917.28,2.346,0.608,2,0.7,0.3,0
924.58,2.079,0.431,1,0.7,0.3,0
926.56,1.462,0.511,1,0.7,0.3,1
931.08,1.513,0.397,1,0.7,0.3,0
936.57,1.303,0.345,1,0.7,0.3,1
938.82,1.895,0.355,1,0.7,0.3,1
947.28,1.282,0.349,1,0.7,0.3,1
950.72,3.134,0.311,1,0.7,0.3,0
953.84,1.306,0.38,1,0.7,0.3,1
961.52,1.681,0.27,1,0.7,0.3,1
978.22,1.684,0.337,1,0.7,0.3,1
985.97,4.575,0.708,2,0.7,0.3,0
990.29,1.231,0.427,1,0.7,0.3,1
1001,1.5,0.342,1,0.7,0.3,1
1003.7,2.383,0.362,1,0.7,0.3,0
1015.6,2.628,0.502,2,0.7,0.3,0
1024.1,1.314,0.463,1,0.7,0.3,1
1030,1.167,0.445,1,0.7,0.3,1
1048.7,1.403,0.529,1,0.7,0.3,1
1050.8,1.83,0.309,1,0.7,0.3,1
1056,1.439,0.383,1,0.7,0.3,1
1065.3,1.234,0.392,1,0.7,0.3,0
1068.3,2.344,0.705,2,0.7,0.3,1
1070.2,1.312,0.562,2,0.3,0.7,1
1072.8,2.2,0.395,2,0.3,0.7,0
1074.3,1.099,0.448,2,0.3,0.7,1
1077.4,2.634,0.383,2,0.3,0.7,1
1080.5,2.69,0.437,2,0.3,0.7,1
1083.9,3.03,0.414,2,0.3,0.7,1
1086.9,2.559,0.441,2,0.3,0.7,1
1090.5,3.003,0.527,2,0.3,0.7,1
1093.3,2.387,0.48,2,0.3,0.7,1
1096.3,2.586,0.381,2,0.3,0.7,1
1100.1,3.441,0.381,2,0.3,0.7,1
1103.6,2.917,0.544,2,0.3,0.7,1
1106.6,2.64,0.415,2,0.3,0.7,1
1109.7,2.652,0.453,2,0.3,0.7,1
1114.4,4.228,0.406,2,0.3,0.7,0
1117.2,2.408,0.422,2,0.3,0.7,1
1120.2,2.602,0.382,2,0.3,0.7,1
1123.3,2.681,0.477,2,0.3,0.7,1
1126.4,2.477,0.594,2,0.3,0.7,1
1129.3,2.522,0.392,2,0.3,0.7,0
1131,1.292,0.375,2,0.3,0.7,1
1133.9,2.376,0.501,2,0.3,0.7,1
1136.4,2.053,0.432,2,0.3,0.7,0
1138.4,1.568,0.439,2,0.3,0.7,0
1140.2,1.323,0.478,2,0.3,0.7,1
1142.5,1.961,0.384,2,0.3,0.7,0
1144,1.097,0.426,2,0.3,0.7,1
1147.1,2.559,0.487,2,0.3,0.7,1
1150.2,2.599,0.539,2,0.3,0.7,1
1153,2.378,0.403,2,0.3,0.7,0
1155.7,2.273,0.412,2,0.3,0.7,0
1157.3,1.249,0.406,2,0.3,0.7,0
1159.5,1.606,0.515,2,0.3,0.7,1
1162.2,2.287,0.433,2,0.3,0.7,0
1163.8,1.172,0.413,2,0.3,0.7,1
1166.7,2.372,0.527,2,0.3,0.7,1
1170.1,3.019,0.437,2,0.3,0.7,1
1173.5,2.436,0.947,2,0.3,0.7,1
1176,2.085,0.422,2,0.3,0.7,0
1179.3,2.857,0.437,2,0.3,0.7,1
1182.4,2.633,0.445,2,0.3,0.7,0
1183.9,1.152,0.408,2,0.3,0.7,1
1187,2.614,0.436,2,0.3,0.7,1
1189.8,2.316,0.46,2,0.3,0.7,1
1193.3,3.09,0.433,2,0.3,0.7,1
1197.1,3.435,0.365,2,0.3,0.7,1
1199.7,2.248,0.398,2,0.3,0.7,0
1201.3,1.118,0.403,2,0.3,0.7,0
1202.8,1.07,0.491,2,0.3,0.7,1
1205.6,2.428,0.36,2,0.3,0.7,1
1209.8,3.776,0.415,2,0.3,0.7,1
1213.2,3.015,0.433,2,0.3,0.7,1
1217.2,3.55,0.416,2,0.3,0.7,0
1219.6,1.952,0.467,2,0.3,0.7,0
