7.932,1.38,0.602,1,1,0.5,1
9.903,1.63,0.341,1,1,0.5,1
11.529,1.299,0.327,1,1,0.5,1
15.248,3.274,0.445,1,1,0.5,1
17.901,2.375,0.278,1,1,0.5,1
20.561,2.161,0.499,1,1,0.5,1
22.441,1.579,0.301,1,1,0.5,1
24.465,1.728,0.296,1,1,0.5,1
27.014,2.129,0.42,1,1,0.5,1
31.613,1.622,0.35,1,1,0.5,1
35.217,3.134,0.47,1,1,0.5,1
37.009,1.493,0.299,1,1,0.5,1
39.588,2.297,0.282,1,1,0.5,1
42.537,2.653,0.296,1,1,0.5,1
45.614,2.476,0.601,1,1,0.5,1
48.127,2.181,0.332,1,1,0.5,1
50.427,1.751,0.549,1,1,0.5,1
52.417,1.688,0.302,1,1,0.5,1
54.856,1.87,0.569,1,1,0.5,1
57.053,1.637,0.56,1,1,0.5,1
59.852,2.213,0.586,1,1,0.5,1
63.456,3.201,0.403,1,1,0.5,1
66.365,2.573,0.336,1,1,0.5,1
68.697,1.719,0.613,1,1,0.5,1
71.142,1.869,0.576,1,1,0.5,1
72.84,1.364,0.334,1,1,0.5,1
75.051,1.768,0.443,1,1,0.5,1
77.259,1.574,0.634,1,1,0.5,1
79.665,1.872,0.534,1,1,0.5,1
82.499,2.263,0.571,1,1,0.5,1
84.307,1.486,0.322,1,1,0.5,1
87.054,2.431,0.316,1,1,0.5,1
89.879,2.545,0.28,1,1,0.5,1
92.036,1.69,0.467,1,1,0.5,1
93.968,1.585,0.347,1,1,0.5,1
96.696,2.464,0.264,1,1,0.5,1
101.03,1.887,0.276,1,1,0.5,1
103.36,1.736,0.6,1,1,0.5,1
105.39,1.713,0.315,1,1,0.5,1
107.6,1.647,0.563,1,1,0.5,1
109.61,1.428,0.585,1,1,0.5,1
111.85,1.932,0.303,1,1,0.5,1
114.82,2.61,0.359,1,1,0.5,1
117.18,2.089,0.28,1,1,0.5,1
119.08,1.627,0.267,1,1,0.5,1
121.36,1.727,0.549,1,1,0.5,1
123.97,2.078,0.542,1,1,0.5,1
125.84,1.564,0.298,1,1,0.5,1
128.15,2.002,0.314,1,1,0.5,1
130.3,1.588,0.562,1,1,0.5,1
132.97,2.366,0.3,1,0,0.5,0
135.31,1.994,0.345,1,0,0.5,0
142.11,6.493,0.304,2,0,0.5,0
144.23,1.528,0.593,1,0,0.5,0
148.59,1.088,0.292,1,0,0.5,0
150.08,1.055,0.44,1,0,0.5,0
157.54,1.35,0.355,1,0,0.5,0
160.08,2.146,0.394,1,0,0.5,0
162.02,1.503,0.439,2,0,0.5,0
163.78,1.227,0.291,1,0,0.5,0
165.47,1.257,0.427,1,0,0.5,0
171.31,1.222,0.329,1,0,0.5,0
172.98,1.364,0.31,1,0,0.5,0
182.83,5.826,0.555,2,0,0.5,0
184.85,1.452,0.56,2,0,0.5,1
188.06,1.048,0.357,2,0,0.5,0
192.38,1.508,0.578,2,0,0.5,0
195.34,1.265,0.325,1,0,0.5,0
197.19,1.427,0.422,1,0,0.5,0
202.73,1.154,0.367,2,0,0.5,0
205.08,1.961,0.381,2,0,0.5,0
207.44,1.844,0.52,2,0,0.5,0
216.14,3.125,0.463,2,0,0.5,1
218.21,1.786,0.286,2,0,0.5,0
